"Commodity Code","Country or Area Code","Country or Area","Transaction Code","Commodity - Transaction Code","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"EG","36","Australia","01","EG01","Electricity - total geothermal production","2018","Kilowatt-hours, million","0",""
"EG","36","Australia","01","EG01","Electricity - total geothermal production","2017","Kilowatt-hours, million","1",""
"EG","36","Australia","01","EG01","Electricity - total geothermal production","2016","Kilowatt-hours, million","0",""
"EG","36","Australia","01","EG01","Electricity - total geothermal production","2015","Kilowatt-hours, million","1",""
"EG","36","Australia","01","EG01","Electricity - total geothermal production","2014","Kilowatt-hours, million","1",""
"EG","36","Australia","01","EG01","Electricity - total geothermal production","2013","Kilowatt-hours, million","1",""
"EG","36","Australia","01","EG01","Electricity - total geothermal production","2012","Kilowatt-hours, million","1",""
"EG","36","Australia","01","EG01","Electricity - total geothermal production","2011","Kilowatt-hours, million","1",""
"EG","36","Australia","01","EG01","Electricity - total geothermal production","2010","Kilowatt-hours, million","1",""
"EG","40","Austria","01","EG01","Electricity - total geothermal production","2016","Kilowatt-hours, million","0",""
"EG","40","Austria","01","EG01","Electricity - total geothermal production","2015","Kilowatt-hours, million","0",""
"EG","40","Austria","01","EG01","Electricity - total geothermal production","2014","Kilowatt-hours, million","0",""
"EG","40","Austria","01","EG01","Electricity - total geothermal production","2013","Kilowatt-hours, million","0",""
"EG","40","Austria","01","EG01","Electricity - total geothermal production","2012","Kilowatt-hours, million","1",""
"EG","40","Austria","01","EG01","Electricity - total geothermal production","2011","Kilowatt-hours, million","1",""
"EG","40","Austria","01","EG01","Electricity - total geothermal production","2010","Kilowatt-hours, million","1",""
"EG","152","Chile","01","EG01","Electricity - total geothermal production","2018","Kilowatt-hours, million","214",""
"EG","152","Chile","01","EG01","Electricity - total geothermal production","2017","Kilowatt-hours, million","64",""
"EG","188","Costa Rica","01","EG01","Electricity - total geothermal production","2019","Kilowatt-hours, million","1512.575",""
"EG","188","Costa Rica","01","EG01","Electricity - total geothermal production","2018","Kilowatt-hours, million","968.571",""
"EG","188","Costa Rica","01","EG01","Electricity - total geothermal production","2017","Kilowatt-hours, million","1117.832",""
"EG","188","Costa Rica","01","EG01","Electricity - total geothermal production","2016","Kilowatt-hours, million","1339.515",""
"EG","188","Costa Rica","01","EG01","Electricity - total geothermal production","2015","Kilowatt-hours, million","1375.62888888889",""
