place_name,dcid
01M015,nces/360007602087
01M020,nces/360007602104
01M034,nces/360007602157
01M063,nces/360007602270
01M064,nces/360007604868
01M110,nces/360007602411
01M134,nces/360007602492
01M140,nces/360007602511
01M142,nces/360007602515
01M184,nces/360007603508
01M188,nces/360007604869
01M315,nces/360007605615
01M332,nces/360007605616
01M361,nces/360007605617
01M363,nces/360007605618
01M364,nces/360007605619
01M378,nces/360007606021
01M450,nces/360007600695
01M539,nces/360007604873
01M839,nces/360007605620
02M001,nces/360007702042
02M002,nces/360007702047
02M003,nces/360007705772
02M006,nces/360007702058
02M011,nces/360007702076
02M033,nces/360007702152
02M040,nces/360007702177
02M041,nces/360007702184
02M042,nces/360007702187
02M051,nces/360007702225
02M059,nces/360007702253
02M077,nces/360007703548
02M089,nces/360007703328
02M104,nces/360007704447
02M111,nces/360007702414
02M114,nces/360007704405
02M116,nces/360007702433
02M124,nces/360007702458
02M126,nces/360007702468
02M130,nces/360007702480
02M131,nces/360007701842
02M150,nces/360010205287
02M151,nces/360007706166
02M158,nces/360007702569
02M167,nces/360007702597
02M177,nces/360007706461
02M183,nces/360007702635
02M198,nces/360007702675
02M212,nces/360007704407
02M217,nces/360007704406
02M225,nces/360007703348
02M234,nces/360007704356
02M255,nces/360007704408
02M260,nces/360048209091
02M267,nces/360007706210
02M276,nces/360007706158
02M281,nces/360007706371
02M289,nces/360007703331
02M290,nces/360007701219
02M297,nces/360007706602
02M312,nces/360007705539
02M340,nces/360007706523
02M343,nces/360007706334
02M347,nces/360007705767
02M397,nces/360007706130
02M407,nces/360007701720
02M408,nces/360007701723
02M413,nces/360007702862
02M422,nces/360007706125
02M442,nces/360007705112
02M527,nces/310200010000
02M896,nces/360007705768
02M933,nces/360007706462
03M009,nces/360007802068
03M054,nces/360007802235
03M075,nces/360007802303
03M076,nces/360007802308
03M084,nces/360009600084
03M087,nces/360007802335
03M145,nces/360007802525
03M149,nces/310300010149
03M163,nces/360007802584
03M165,nces/360007802591
03M166,nces/360007802593
03M180,nces/360007805524
03M185,nces/360007802640
03M191,nces/360007802655
03M199,nces/360007802677
03M241,nces/360007803550
03M242,nces/360007803551
03M243,nces/360007803552
03M245,nces/360007803572
03M247,nces/360007803579
03M250,nces/180327000445
03M256,nces/A9501485
03M258,nces/360007803616
03M291,nces/360007806547
03M333,nces/360007803622
03M334,nces/360007805773
03M415,nces/360007800687
03M421,nces/360007806135
03M452,nces/360007806187
03M859,nces/360007806115
03M860,nces/360007805627
03M862,nces/360007805629
04M007,nces/360007902061
04M012,nces/360007905631
04M037,nces/360007905632
04M038,nces/360007902083
04M057,nces/360007902246
04M072,nces/360007902294
