VARIABLE_CODE,GEOGRAPHY_CODE,TIME_PERIOD,VALUE,UNITS,UNITMULTIPLIER,MEASUREMENT_METHOD
dcs:sdg/SE_ADT_FUNS:AGE--Y16T65+TYPE_OF_SKILL--SKILL_NMRCY,dcs:country/AUS,2012,79.51601,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SE_ADT_FUNS:AGE--Y16T65+SEX--M+TYPE_OF_SKILL--SKILL_LTRCY,dcs:country/AUS,2012,87.04392,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SE_ADT_FUNS:AGE--Y16T65+TYPE_OF_SKILL--SKILL_LTRCY,dcs:country/AUS,2012,87.20045,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SE_ADT_FUNS:AGE--Y16T65+SEX--F+TYPE_OF_SKILL--SKILL_NMRCY,dcs:country/AUS,2012,76.64972,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SE_ADT_FUNS:AGE--Y16T65+SEX--M+TYPE_OF_SKILL--SKILL_NMRCY,dcs:country/AUS,2012,82.37283,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SE_ADT_FUNS:AGE--Y16T65+SEX--F+TYPE_OF_SKILL--SKILL_LTRCY,dcs:country/AUS,2012,87.35749,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SE_ADT_FUNS:AGE--Y16T65+SEX--F+TYPE_OF_SKILL--SKILL_NMRCY,dcs:country/AUT,2012,83.34751,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SE_ADT_FUNS:AGE--Y16T65+SEX--M+TYPE_OF_SKILL--SKILL_LTRCY,dcs:country/AUT,2012,84.997,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SE_ADT_FUNS:AGE--Y16T65+TYPE_OF_SKILL--SKILL_NMRCY,dcs:country/AUT,2012,85.46951,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SE_ADT_FUNS:AGE--Y16T65+SEX--M+TYPE_OF_SKILL--SKILL_NMRCY,dcs:country/AUT,2012,87.60377,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SE_ADT_FUNS:AGE--Y16T65+TYPE_OF_SKILL--SKILL_LTRCY,dcs:country/AUT,2012,84.42585,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SE_ADT_FUNS:AGE--Y16T65+SEX--F+TYPE_OF_SKILL--SKILL_LTRCY,dcs:country/AUT,2012,83.85798,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SE_ADT_FUNS:AGE--Y16T65+SEX--F+TYPE_OF_SKILL--SKILL_LTRCY,dcs:country/BGD,2011,47.9,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SE_ADT_FUNS:AGE--Y16T65+TYPE_OF_SKILL--SKILL_LTRCY,dcs:country/BGD,2011,51.3,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SE_ADT_FUNS:AGE--Y16T65+SEX--M+TYPE_OF_SKILL--SKILL_LTRCY,dcs:country/BGD,2011,54.6,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SE_ADT_FUNS:AGE--Y16T65+TYPE_OF_SKILL--SKILL_LTRCY,dcs:country/ARM,2013,98.9712,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SE_ADT_FUNS:AGE--Y16T65+SEX--M+TYPE_OF_SKILL--SKILL_LTRCY,dcs:country/BEL,2012,86.11456,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SE_ADT_FUNS:AGE--Y16T65+TYPE_OF_SKILL--SKILL_LTRCY,dcs:country/BEL,2012,85.21011,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SE_ADT_FUNS:AGE--Y16T65+SEX--F+TYPE_OF_SKILL--SKILL_LTRCY,dcs:country/BEL,2012,84.28462,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SE_ADT_FUNS:AGE--Y16T65+SEX--M+TYPE_OF_SKILL--SKILL_NMRCY,dcs:country/BEL,2012,88.40691,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SE_ADT_FUNS:AGE--Y16T65+SEX--F+TYPE_OF_SKILL--SKILL_NMRCY,dcs:country/BEL,2012,83.37262,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SE_ADT_FUNS:AGE--Y16T65+TYPE_OF_SKILL--SKILL_NMRCY,dcs:country/BEL,2012,85.91872,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SE_ADT_FUNS:AGE--Y16T65+TYPE_OF_SKILL--SKILL_LTRCY,dcs:country/BOL,2012,84.4739,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SE_ADT_FUNS:AGE--Y16T65+SEX--F+TYPE_OF_SKILL--SKILL_NMRCY,dcs:country/CAN,2012,74.38133,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SE_ADT_FUNS:AGE--Y16T65+TYPE_OF_SKILL--SKILL_LTRCY,dcs:country/CAN,2012,83.47287,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SE_ADT_FUNS:AGE--Y16T65+SEX--F+TYPE_OF_SKILL--SKILL_LTRCY,dcs:country/CAN,2012,83.22706,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SE_ADT_FUNS:AGE--Y16T65+SEX--M+TYPE_OF_SKILL--SKILL_NMRCY,dcs:country/CAN,2012,80.51836,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SE_ADT_FUNS:AGE--Y16T65+TYPE_OF_SKILL--SKILL_NMRCY,dcs:country/CAN,2012,77.45051,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SE_ADT_FUNS:AGE--Y16T65+SEX--M+TYPE_OF_SKILL--SKILL_LTRCY,dcs:country/CAN,2012,83.71857,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SE_ADT_FUNS:AGE--Y16T65+TYPE_OF_SKILL--SKILL_LTRCY,dcs:country/LKA,2012,86.9937,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SE_ADT_FUNS:AGE--Y16T65+SEX--M+TYPE_OF_SKILL--SKILL_LTRCY,dcs:country/CHL,2015,48.95728,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SE_ADT_FUNS:AGE--Y16T65+TYPE_OF_SKILL--SKILL_NMRCY,dcs:country/CHL,2015,37.89699,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SE_ADT_FUNS:AGE--Y16T65+SEX--M+TYPE_OF_SKILL--SKILL_NMRCY,dcs:country/CHL,2015,44.57371,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SE_ADT_FUNS:AGE--Y16T65+SEX--F+TYPE_OF_SKILL--SKILL_NMRCY,dcs:country/CHL,2015,31.22895,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SE_ADT_FUNS:AGE--Y16T65+SEX--F+TYPE_OF_SKILL--SKILL_LTRCY,dcs:country/CHL,2015,44.02853,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SE_ADT_FUNS:AGE--Y16T65+TYPE_OF_SKILL--SKILL_LTRCY,dcs:country/CHL,2015,46.4913,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SE_ADT_FUNS:AGE--Y16T65+TYPE_OF_SKILL--SKILL_LTRCY,dcs:country/COL,2012,95.6689,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SE_ADT_FUNS:AGE--Y16T65+SEX--F+TYPE_OF_SKILL--SKILL_NMRCY,dcs:country/CYP,2012,79.10392,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SE_ADT_FUNS:AGE--Y16T65+TYPE_OF_SKILL--SKILL_NMRCY,dcs:country/CYP,2012,81.2151,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SE_ADT_FUNS:AGE--Y16T65+SEX--M+TYPE_OF_SKILL--SKILL_LTRCY,dcs:country/CYP,2012,84.94484,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SE_ADT_FUNS:AGE--Y16T65+TYPE_OF_SKILL--SKILL_LTRCY,dcs:country/CYP,2012,85.60425,dcs:SDG_PT,,dcs:SDG_C_G
