VARIABLE_CODE,GEOGRAPHY_CODE,TIME_PERIOD,VALUE,UNITS,UNITMULTIPLIER,MEASUREMENT_METHOD
dcs:sdg/SD_MDP_MUHHC,dcs:country/ARM,2018,26,dcs:SDG_PT,,dcs:SDG_C_A_G
dcs:sdg/SD_MDP_MUHHC,dcs:country/LKA,2016,3,dcs:SDG_PT,,dcs:SDG_C_A_G
dcs:sdg/SD_MDP_MUHHC:LOCATION--R,dcs:country/LKA,2016,3,dcs:SDG_PT,,dcs:SDG_C_A_G
dcs:sdg/SD_MDP_MUHHC:LOCATION--U,dcs:country/LKA,2016,58,dcs:SDG_PT,,dcs:SDG_C_A_G
dcs:sdg/SD_MDP_MUHHC:LOCATION--U,dcs:country/CHL,2011,17,dcs:SDG_PT,,dcs:SDG_C_A_G
dcs:sdg/SD_MDP_MUHHC,dcs:country/CHL,2011,20,dcs:SDG_PT,,dcs:SDG_C_A_G
dcs:sdg/SD_MDP_MUHHC:LOCATION--R,dcs:country/CHL,2011,39,dcs:SDG_PT,,dcs:SDG_C_A_G
dcs:sdg/SD_MDP_MUHHC:LOCATION--R,dcs:country/CHL,2013,31,dcs:SDG_PT,,dcs:SDG_C_A_G
dcs:sdg/SD_MDP_MUHHC,dcs:country/CHL,2013,16,dcs:SDG_PT,,dcs:SDG_C_A_G
dcs:sdg/SD_MDP_MUHHC:LOCATION--U,dcs:country/CHL,2013,14,dcs:SDG_PT,,dcs:SDG_C_A_G
dcs:sdg/SD_MDP_MUHHC,dcs:country/CHL,2015,17,dcs:SDG_PT,,dcs:SDG_C_A_G
dcs:sdg/SD_MDP_MUHHC,dcs:country/CHL,2017,17,dcs:SDG_PT,,dcs:SDG_C_A_G
dcs:sdg/SD_MDP_MUHHC:LOCATION--U,dcs:country/CRI,2010,18,dcs:SDG_PT,,dcs:SDG_C_A_G
dcs:sdg/SD_MDP_MUHHC:LOCATION--R,dcs:country/CRI,2010,47,dcs:SDG_PT,,dcs:SDG_C_A_G
dcs:sdg/SD_MDP_MUHHC,dcs:country/CRI,2010,26,dcs:SDG_PT,,dcs:SDG_C_A_G
dcs:sdg/SD_MDP_MUHHC:LOCATION--R,dcs:country/CRI,2011,43,dcs:SDG_PT,,dcs:SDG_C_A_G
dcs:sdg/SD_MDP_MUHHC,dcs:country/CRI,2011,24,dcs:SDG_PT,,dcs:SDG_C_A_G
dcs:sdg/SD_MDP_MUHHC:LOCATION--U,dcs:country/CRI,2011,17,dcs:SDG_PT,,dcs:SDG_C_A_G
dcs:sdg/SD_MDP_MUHHC:LOCATION--U,dcs:country/CRI,2012,15,dcs:SDG_PT,,dcs:SDG_C_A_G
dcs:sdg/SD_MDP_MUHHC,dcs:country/CRI,2012,22,dcs:SDG_PT,,dcs:SDG_C_A_G
dcs:sdg/SD_MDP_MUHHC:LOCATION--R,dcs:country/CRI,2012,40,dcs:SDG_PT,,dcs:SDG_C_A_G
dcs:sdg/SD_MDP_MUHHC:LOCATION--U,dcs:country/CRI,2013,14,dcs:SDG_PT,,dcs:SDG_C_A_G
dcs:sdg/SD_MDP_MUHHC:LOCATION--R,dcs:country/CRI,2013,39,dcs:SDG_PT,,dcs:SDG_C_A_G
dcs:sdg/SD_MDP_MUHHC,dcs:country/CRI,2013,21,dcs:SDG_PT,,dcs:SDG_C_A_G
dcs:sdg/SD_MDP_MUHHC:LOCATION--R,dcs:country/CRI,2014,38,dcs:SDG_PT,,dcs:SDG_C_A_G
dcs:sdg/SD_MDP_MUHHC,dcs:country/CRI,2014,22,dcs:SDG_PT,,dcs:SDG_C_A_G
dcs:sdg/SD_MDP_MUHHC:LOCATION--U,dcs:country/CRI,2014,16,dcs:SDG_PT,,dcs:SDG_C_A_G
dcs:sdg/SD_MDP_MUHHC:LOCATION--R,dcs:country/CRI,2015,35,dcs:SDG_PT,,dcs:SDG_C_A_G
dcs:sdg/SD_MDP_MUHHC,dcs:country/CRI,2015,22,dcs:SDG_PT,,dcs:SDG_C_A_G
