VARIABLE_CODE,GEOGRAPHY_CODE,TIME_PERIOD,VALUE,UNITS,UNITMULTIPLIER,MEASUREMENT_METHOD
dcs:sdg/SG_DMK_PARLSP_UC:AGE--Y_GE46+SEX--M,dcs:country/AFG,2021,1,dcs:SDG_NUMBER,,dcs:SDG_C_G
dcs:sdg/SG_DMK_PARLSP_UC:AGE--Y_GE46+SEX--M,dcs:country/AFG,2022,1,dcs:SDG_NUMBER,,dcs:SDG_C_G
dcs:sdg/SG_DMK_PARLSP_UC:AGE--Y_GE46+SEX--M,dcs:country/DZA,2021,1,dcs:SDG_NUMBER,,dcs:SDG_C_G
dcs:sdg/SG_DMK_PARLSP_UC:AGE--Y_GE46+SEX--M,dcs:country/DZA,2022,1,dcs:SDG_NUMBER,,dcs:SDG_C_G
dcs:sdg/SG_DMK_PARLSP_UC:AGE--Y_GE46+SEX--M,dcs:country/DZA,2023,1,dcs:SDG_NUMBER,,dcs:SDG_C_G
dcs:sdg/SG_DMK_PARLSP_UC:AGE--Y_GE46+SEX--F,dcs:country/ATG,2021,1,dcs:SDG_NUMBER,,dcs:SDG_C_G
dcs:sdg/SG_DMK_PARLSP_UC:AGE--Y_GE46+SEX--F,dcs:country/ATG,2022,1,dcs:SDG_NUMBER,,dcs:SDG_C_G
dcs:sdg/SG_DMK_PARLSP_UC:AGE--Y_GE46+SEX--F,dcs:country/ATG,2023,1,dcs:SDG_NUMBER,,dcs:SDG_C_G
dcs:sdg/SG_DMK_PARLSP_UC:AGE--Y_GE46+SEX--F,dcs:country/ARG,2021,1,dcs:SDG_NUMBER,,dcs:SDG_C_G
dcs:sdg/SG_DMK_PARLSP_UC:AGE--Y_GE46+SEX--F,dcs:country/ARG,2022,1,dcs:SDG_NUMBER,,dcs:SDG_C_G
dcs:sdg/SG_DMK_PARLSP_UC:AGE--Y_GE46+SEX--F,dcs:country/ARG,2023,1,dcs:SDG_NUMBER,,dcs:SDG_C_G
dcs:sdg/SG_DMK_PARLSP_UC:AGE--Y_GE46+SEX--M,dcs:country/AUS,2021,1,dcs:SDG_NUMBER,,dcs:SDG_C_G
dcs:sdg/SG_DMK_PARLSP_UC:AGE--Y_GE46+SEX--M,dcs:country/AUS,2022,1,dcs:SDG_NUMBER,,dcs:SDG_C_G
dcs:sdg/SG_DMK_PARLSP_UC:AGE--Y_GE46+SEX--F,dcs:country/AUS,2023,1,dcs:SDG_NUMBER,,dcs:SDG_C_G
