VARIABLE_CODE,GEOGRAPHY_CODE,TIME_PERIOD,VALUE,UNITS,UNITMULTIPLIER,MEASUREMENT_METHOD
dcs:sdg/ER_MTN_GRNCVI:BIOCLIMATIC_BELT--REMAIN_MOUNT+LAND_COVER--LC_CRP,dcs:country/AFG,2000,12.68,dcs:SDG_PT,,dcs:SDG_E_E_G
dcs:sdg/ER_MTN_GRNCVI:BIOCLIMATIC_BELT--MONTANE+LAND_COVER--LC_TRE,dcs:country/AFG,2000,2.24,dcs:SDG_PT,,dcs:SDG_E_E_G
dcs:sdg/ER_MTN_GRNCVI:BIOCLIMATIC_BELT--MONTANE+LAND_COVER--LC_SNV,dcs:country/AFG,2000,13.29,dcs:SDG_PT,,dcs:SDG_E_E_G
dcs:sdg/ER_MTN_GRNCVI:BIOCLIMATIC_BELT--NIVAL+LAND_COVER--LC_TBL,dcs:country/AFG,2000,16.56,dcs:SDG_PT,,dcs:SDG_E_E_G
dcs:sdg/ER_MTN_GRNCVI:LAND_COVER--LC_SAF,dcs:country/AFG,2000,0.01,dcs:SDG_PT,,dcs:SDG_E_E_G
dcs:sdg/ER_MTN_GRNCVI:BIOCLIMATIC_BELT--ALPINE+LAND_COVER--LC_PSG,dcs:country/AFG,2000,4.9,dcs:SDG_PT,,dcs:SDG_E_E_G
dcs:sdg/ER_MTN_GRNCVI:BIOCLIMATIC_BELT--REMAIN_MOUNT+LAND_COVER--LC_TRE,dcs:country/AFG,2000,1.59,dcs:SDG_PT,,dcs:SDG_E_E_G
dcs:sdg/ER_MTN_GRNCVI:BIOCLIMATIC_BELT--MONTANE+LAND_COVER--LC_SHR,dcs:country/AFG,2000,5.95,dcs:SDG_PT,,dcs:SDG_E_E_G
dcs:sdg/ER_MTN_GRNCVI:BIOCLIMATIC_BELT--ALPINE+LAND_COVER--LC_TBL,dcs:country/AFG,2000,10.7,dcs:SDG_PT,,dcs:SDG_E_E_G
dcs:sdg/ER_MTN_GRNCVI:BIOCLIMATIC_BELT--MONTANE+LAND_COVER--LC_ART,dcs:country/AFG,2000,0.02,dcs:SDG_PT,,dcs:SDG_E_E_G
dcs:sdg/ER_MTN_GRNCVI:BIOCLIMATIC_BELT--ALPINE+LAND_COVER--LC_TRE,dcs:country/AFG,2000,0.22,dcs:SDG_PT,,dcs:SDG_E_E_G
dcs:sdg/ER_MTN_GRNCVI:LAND_COVER--LC_GRS,dcs:country/AFG,2000,49.25,dcs:SDG_PT,,dcs:SDG_E_E_G
dcs:sdg/ER_MTN_GRNCVI:BIOCLIMATIC_BELT--REMAIN_MOUNT+LAND_COVER--LC_IWB,dcs:country/AFG,2000,0.11,dcs:SDG_PT,,dcs:SDG_E_E_G
dcs:sdg/ER_MTN_GRNCVI:BIOCLIMATIC_BELT--ALPINE+LAND_COVER--LC_ART,dcs:country/AFG,2000,0.0,dcs:SDG_PT,,dcs:SDG_E_E_G
