VARIABLE_CODE,GEOGRAPHY_CODE,TIME_PERIOD,VALUE,UNITS,UNITMULTIPLIER,MEASUREMENT_METHOD
dcs:sdg/TM_TAX_WMPS:TYPE_OF_PRODUCT--AGG_TXT,dcs:country/AFG,2005,5.67176,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/TM_TAX_WMPS:TYPE_OF_PRODUCT--AGG_AGR,dcs:country/AFG,2005,5.62993,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/TM_TAX_WMPS:TYPE_OF_PRODUCT--AGG_IND,dcs:country/AFG,2005,5.94063,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/TM_TAX_WMPS,dcs:country/AFG,2005,5.92646,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/TM_TAX_WMPS:TYPE_OF_PRODUCT--AGG_CLTH,dcs:country/AFG,2005,9.99084,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/TM_TAX_WMPS:TYPE_OF_PRODUCT--AGG_ARMS,dcs:country/AFG,2005,14.47422,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/TM_TAX_WMPS:TYPE_OF_PRODUCT--AGG_AGR,dcs:country/AFG,2010,6.41393,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/TM_TAX_WMPS:TYPE_OF_PRODUCT--AGG_TXT,dcs:country/AFG,2010,9.9532,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/TM_TAX_WMPS,dcs:country/AFG,2010,7.25415,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/TM_TAX_WMPS:TYPE_OF_PRODUCT--AGG_IND,dcs:country/AFG,2010,7.37645,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/TM_TAX_WMPS:TYPE_OF_PRODUCT--AGG_CLTH,dcs:country/AFG,2010,10.0,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/TM_TAX_WMPS:TYPE_OF_PRODUCT--AGG_IND,dcs:country/AFG,2015,6.32794,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/TM_TAX_WMPS:TYPE_OF_PRODUCT--AGG_CLTH,dcs:country/AFG,2015,9.9844,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/TM_TAX_WMPS,dcs:country/AFG,2015,6.18695,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/TM_TAX_WMPS:TYPE_OF_PRODUCT--AGG_TXT,dcs:country/AFG,2015,9.98347,dcs:SDG_PT,,dcs:SDG_C_G
