VARIABLE_CODE,GEOGRAPHY_CODE,TIME_PERIOD,VALUE,UNITS,UNITMULTIPLIER,MEASUREMENT_METHOD
dcs:sdg/SP_PSR_OSATIS_GOV:SEX--F,dcs:country/BLR,2022,94,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SP_PSR_OSATIS_GOV,dcs:country/BLR,2022,94,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SP_PSR_OSATIS_GOV:LOCATION--R,dcs:country/BLR,2022,97,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SP_PSR_OSATIS_GOV:SEX--M,dcs:country/BLR,2022,94,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SP_PSR_OSATIS_GOV:LOCATION--U,dcs:country/BLR,2022,93,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SP_PSR_OSATIS_GOV:POPULATION_GROUP--POP_B,dcs:country/CYP,2022,99,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SP_PSR_OSATIS_GOV,dcs:country/CYP,2022,98,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SP_PSR_OSATIS_GOV:POPULATION_GROUP--POP_A,dcs:country/CYP,2022,98,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SP_PSR_OSATIS_GOV:LOCATION--U,dcs:country/CYP,2022,98,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SP_PSR_OSATIS_GOV:LOCATION--R,dcs:country/CYP,2022,99,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SP_PSR_OSATIS_GOV:SEX--M,dcs:country/CYP,2022,98,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SP_PSR_OSATIS_GOV:SEX--F,dcs:country/CYP,2022,99,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SP_PSR_OSATIS_GOV,dcs:country/GMB,2022,49,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SP_PSR_OSATIS_GOV:POPULATION_GROUP--POP_A,dcs:country/PSE,2022,96,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SP_PSR_OSATIS_GOV:LOCATION--U,dcs:country/PSE,2022,93,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SP_PSR_OSATIS_GOV:SEX--F,dcs:country/PSE,2022,91,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SP_PSR_OSATIS_GOV:AGE--Y25T34,dcs:country/PSE,2022,92,dcs:SDG_PT,,dcs:SDG_C_G
