VARIABLE_CODE,GEOGRAPHY_CODE,TIME_PERIOD,VALUE,UNITS,UNITMULTIPLIER,MEASUREMENT_METHOD
dcs:sdg/AG_PRD_FIESMS:AGE--Y_GE15+SEX--M,dcs:country/AFG,2015,42.7,dcs:SDG_PT,,dcs:SDG_G_A_G
dcs:sdg/AG_PRD_FIESMS,dcs:country/AFG,2015,45.1,dcs:SDG_PT,,dcs:SDG_G_A_G
dcs:sdg/AG_PRD_FIESMS:AGE--Y_GE15+SEX--F,dcs:country/AFG,2015,47.8,dcs:SDG_PT,,dcs:SDG_G_A_G
dcs:sdg/AG_PRD_FIESMS:AGE--Y_GE15+SEX--F,dcs:country/AFG,2016,53.0,dcs:SDG_PT,,dcs:SDG_G_A_G
dcs:sdg/AG_PRD_FIESMS,dcs:country/AFG,2016,49.6,dcs:SDG_PT,,dcs:SDG_G_A_G
dcs:sdg/AG_PRD_FIESMS:AGE--Y_GE15+SEX--M,dcs:country/AFG,2016,46.6,dcs:SDG_PT,,dcs:SDG_G_A_G
dcs:sdg/AG_PRD_FIESMS:AGE--Y_GE15+SEX--M,dcs:country/AFG,2017,50.8,dcs:SDG_PT,,dcs:SDG_G_A_G
dcs:sdg/AG_PRD_FIESMS:AGE--Y_GE15+SEX--F,dcs:country/AFG,2017,57.9,dcs:SDG_PT,,dcs:SDG_G_A_G
dcs:sdg/AG_PRD_FIESMS,dcs:country/AFG,2017,54.3,dcs:SDG_PT,,dcs:SDG_G_A_G
dcs:sdg/AG_PRD_FIESMS:AGE--Y_GE15+SEX--F,dcs:country/AFG,2018,66.5,dcs:SDG_PT,,dcs:SDG_G_A_G
dcs:sdg/AG_PRD_FIESMS,dcs:country/AFG,2018,57.5,dcs:SDG_PT,,dcs:SDG_CA_A_G
dcs:sdg/AG_PRD_FIESMS:AGE--Y_GE15+SEX--M,dcs:country/AFG,2018,55.3,dcs:SDG_PT,,dcs:SDG_G_A_G
dcs:sdg/AG_PRD_FIESMS,dcs:country/AFG,2019,63.1,dcs:SDG_PT,,dcs:SDG_CA_A_G
dcs:sdg/AG_PRD_FIESMS:AGE--Y_GE15+SEX--F,dcs:country/AFG,2019,74.7,dcs:SDG_PT,,dcs:SDG_G_A_G
dcs:sdg/AG_PRD_FIESMS:AGE--Y_GE15+SEX--M,dcs:country/AFG,2019,60.2,dcs:SDG_PT,,dcs:SDG_G_A_G
dcs:sdg/AG_PRD_FIESMS,dcs:country/AFG,2020,70.0,dcs:SDG_PT,,dcs:SDG_CA_A_G
dcs:sdg/AG_PRD_FIESMS:AGE--Y_GE15+SEX--M,dcs:country/AFG,2020,65.5,dcs:SDG_PT,,dcs:SDG_G_A_G
dcs:sdg/AG_PRD_FIESMS:AGE--Y_GE15+SEX--F,dcs:country/AFG,2020,82.9,dcs:SDG_PT,,dcs:SDG_G_A_G
dcs:sdg/AG_PRD_FIESMS:AGE--Y_GE15+SEX--M,dcs:country/ALB,2015,33.9,dcs:SDG_PT,,dcs:SDG_G_A_G
dcs:sdg/AG_PRD_FIESMS,dcs:country/ALB,2015,38.8,dcs:SDG_PT,,dcs:SDG_G_A_G
dcs:sdg/AG_PRD_FIESMS:AGE--Y_GE15+SEX--F,dcs:country/ALB,2015,40.8,dcs:SDG_PT,,dcs:SDG_G_A_G
dcs:sdg/AG_PRD_FIESMS,dcs:country/ALB,2016,39.0,dcs:SDG_PT,,dcs:SDG_G_A_G
dcs:sdg/AG_PRD_FIESMS:AGE--Y_GE15+SEX--F,dcs:country/ALB,2016,40.8,dcs:SDG_PT,,dcs:SDG_G_A_G
dcs:sdg/AG_PRD_FIESMS:AGE--Y_GE15+SEX--M,dcs:country/ALB,2016,34.1,dcs:SDG_PT,,dcs:SDG_G_A_G
dcs:sdg/AG_PRD_FIESMS:AGE--Y_GE15+SEX--M,dcs:country/ALB,2017,33.1,dcs:SDG_PT,,dcs:SDG_G_A_G
dcs:sdg/AG_PRD_FIESMS:AGE--Y_GE15+SEX--F,dcs:country/ALB,2017,41.3,dcs:SDG_PT,,dcs:SDG_G_A_G
dcs:sdg/AG_PRD_FIESMS,dcs:country/ALB,2017,38.6,dcs:SDG_PT,,dcs:SDG_G_A_G
dcs:sdg/AG_PRD_FIESMS:AGE--Y_GE15+SEX--F,dcs:country/ALB,2018,38.9,dcs:SDG_PT,,dcs:SDG_G_A_G
dcs:sdg/AG_PRD_FIESMS,dcs:country/ALB,2018,37.1,dcs:SDG_PT,,dcs:SDG_G_A_G
dcs:sdg/AG_PRD_FIESMS:AGE--Y_GE15+SEX--M,dcs:country/ALB,2018,32.2,dcs:SDG_PT,,dcs:SDG_G_A_G
dcs:sdg/AG_PRD_FIESMS:AGE--Y_GE15+SEX--M,dcs:country/ALB,2019,29.2,dcs:SDG_PT,,dcs:SDG_G_A_G
dcs:sdg/AG_PRD_FIESMS,dcs:country/ALB,2019,33.8,dcs:SDG_PT,,dcs:SDG_G_A_G
dcs:sdg/AG_PRD_FIESMS:AGE--Y_GE15+SEX--F,dcs:country/ALB,2019,36.0,dcs:SDG_PT,,dcs:SDG_G_A_G
dcs:sdg/AG_PRD_FIESMS:AGE--Y_GE15+SEX--F,dcs:country/ALB,2020,33.1,dcs:SDG_PT,,dcs:SDG_G_A_G
dcs:sdg/AG_PRD_FIESMS,dcs:country/ALB,2020,30.9,dcs:SDG_PT,,dcs:SDG_G_A_G
dcs:sdg/AG_PRD_FIESMS:AGE--Y_GE15+SEX--M,dcs:country/ALB,2020,26.6,dcs:SDG_PT,,dcs:SDG_G_A_G
dcs:sdg/AG_PRD_FIESMS:AGE--Y_GE15+SEX--M,dcs:country/DZA,2015,21.3,dcs:SDG_PT,,dcs:SDG_G_A_G
dcs:sdg/AG_PRD_FIESMS:AGE--Y_GE15+SEX--F,dcs:country/DZA,2015,23.8,dcs:SDG_PT,,dcs:SDG_G_A_G
dcs:sdg/AG_PRD_FIESMS,dcs:country/DZA,2015,22.9,dcs:SDG_PT,,dcs:SDG_G_A_G
dcs:sdg/AG_PRD_FIESMS,dcs:country/DZA,2016,21.5,dcs:SDG_PT,,dcs:SDG_G_A_G
dcs:sdg/AG_PRD_FIESMS:AGE--Y_GE15+SEX--M,dcs:country/DZA,2016,19.5,dcs:SDG_PT,,dcs:SDG_G_A_G
dcs:sdg/AG_PRD_FIESMS:AGE--Y_GE15+SEX--F,dcs:country/DZA,2016,22.4,dcs:SDG_PT,,dcs:SDG_G_A_G
dcs:sdg/AG_PRD_FIESMS:AGE--Y_GE15+SEX--F,dcs:country/DZA,2017,20.3,dcs:SDG_PT,,dcs:SDG_G_A_G
dcs:sdg/AG_PRD_FIESMS,dcs:country/DZA,2017,19.7,dcs:SDG_PT,,dcs:SDG_G_A_G
dcs:sdg/AG_PRD_FIESMS:AGE--Y_GE15+SEX--M,dcs:country/DZA,2017,17.3,dcs:SDG_PT,,dcs:SDG_G_A_G
dcs:sdg/AG_PRD_FIESMS,dcs:country/DZA,2018,17.6,dcs:SDG_PT,,dcs:SDG_G_A_G
dcs:sdg/AG_PRD_FIESMS:AGE--Y_GE15+SEX--F,dcs:country/DZA,2018,17.7,dcs:SDG_PT,,dcs:SDG_G_A_G
dcs:sdg/AG_PRD_FIESMS:AGE--Y_GE15+SEX--M,dcs:country/DZA,2018,15.0,dcs:SDG_PT,,dcs:SDG_G_A_G
dcs:sdg/AG_PRD_FIESMS,dcs:country/DZA,2019,17.6,dcs:SDG_PT,,dcs:SDG_G_A_G
dcs:sdg/AG_PRD_FIESMS:AGE--Y_GE15+SEX--F,dcs:country/DZA,2019,16.3,dcs:SDG_PT,,dcs:SDG_G_A_G
dcs:sdg/AG_PRD_FIESMS:AGE--Y_GE15+SEX--M,dcs:country/DZA,2019,16.0,dcs:SDG_PT,,dcs:SDG_G_A_G
dcs:sdg/AG_PRD_FIESMS:AGE--Y_GE15+SEX--F,dcs:country/DZA,2020,15.6,dcs:SDG_PT,,dcs:SDG_G_A_G
