VARIABLE_CODE,GEOGRAPHY_CODE,TIME_PERIOD,VALUE,UNITS,UNITMULTIPLIER,MEASUREMENT_METHOD
dcs:sdg/VC_DTH_TOCVN:AGE--Y0T17,dcs:country/SYR,2011,732,dcs:SDG_NUMBER,,dcs:SDG_E_G
dcs:sdg/VC_DTH_TOCVN,dcs:country/SYR,2011,8520,dcs:SDG_NUMBER,,dcs:SDG_E_G
dcs:sdg/VC_DTH_TOCVN:SEX--M,dcs:country/SYR,2011,10088,dcs:SDG_NUMBER,,dcs:SDG_E_G
dcs:sdg/VC_DTH_TOCVN:SEX--F,dcs:country/SYR,2011,317,dcs:SDG_NUMBER,,dcs:SDG_E_G
dcs:sdg/VC_DTH_TOCVN:AGE--Y_GE18,dcs:country/SYR,2011,9287,dcs:SDG_NUMBER,,dcs:SDG_E_G
dcs:sdg/VC_DTH_TOCVN:AGE--Y0T17,dcs:country/SYR,2012,5299,dcs:SDG_NUMBER,,dcs:SDG_E_G
dcs:sdg/VC_DTH_TOCVN:SEX--M,dcs:country/SYR,2012,50607,dcs:SDG_NUMBER,,dcs:SDG_E_G
dcs:sdg/VC_DTH_TOCVN,dcs:country/SYR,2012,47409,dcs:SDG_NUMBER,,dcs:SDG_E_G
dcs:sdg/VC_DTH_TOCVN:SEX--F,dcs:country/SYR,2012,4606,dcs:SDG_NUMBER,,dcs:SDG_E_G
dcs:sdg/VC_DTH_TOCVN:AGE--Y_GE18,dcs:country/SYR,2012,59179,dcs:SDG_NUMBER,,dcs:SDG_E_G
dcs:sdg/VC_DTH_TOCVN:SEX--F,dcs:country/SYR,2013,8582,dcs:SDG_NUMBER,,dcs:SDG_E_G
dcs:sdg/VC_DTH_TOCVN:SEX--M,dcs:country/SYR,2013,52759,dcs:SDG_NUMBER,,dcs:SDG_E_G
dcs:sdg/VC_DTH_TOCVN,dcs:country/SYR,2013,52285,dcs:SDG_NUMBER,,dcs:SDG_E_G
dcs:sdg/VC_DTH_TOCVN:AGE--Y0T17,dcs:country/SYR,2013,11526,dcs:SDG_NUMBER,,dcs:SDG_E_G
dcs:sdg/VC_DTH_TOCVN:AGE--Y_GE18,dcs:country/SYR,2013,49749,dcs:SDG_NUMBER,,dcs:SDG_E_G
dcs:sdg/VC_DTH_TOCVN:SEX--F,dcs:country/SYR,2014,7480,dcs:SDG_NUMBER,,dcs:SDG_E_G
dcs:sdg/VC_DTH_TOCVN:SEX--M,dcs:country/SYR,2014,41861,dcs:SDG_NUMBER,,dcs:SDG_E_G
dcs:sdg/VC_DTH_TOCVN:AGE--Y_GE18,dcs:country/SYR,2014,43069,dcs:SDG_NUMBER,,dcs:SDG_E_G
dcs:sdg/VC_DTH_TOCVN:AGE--Y0T17,dcs:country/SYR,2014,5638,dcs:SDG_NUMBER,,dcs:SDG_E_G
dcs:sdg/VC_DTH_TOCVN,dcs:country/SYR,2014,43876,dcs:SDG_NUMBER,,dcs:SDG_E_G
dcs:sdg/VC_DTH_TOCVN:AGE--Y_GE18,dcs:country/SYR,2015,44187,dcs:SDG_NUMBER,,dcs:SDG_E_G
dcs:sdg/VC_DTH_TOCVN:AGE--Y0T17,dcs:country/SYR,2015,10890,dcs:SDG_NUMBER,,dcs:SDG_E_G
dcs:sdg/VC_DTH_TOCVN:SEX--F,dcs:country/SYR,2015,10426,dcs:SDG_NUMBER,,dcs:SDG_E_G
dcs:sdg/VC_DTH_TOCVN:SEX--M,dcs:country/SYR,2015,46946,dcs:SDG_NUMBER,,dcs:SDG_E_G
dcs:sdg/VC_DTH_TOCVN,dcs:country/SYR,2015,45010,dcs:SDG_NUMBER,,dcs:SDG_E_G
dcs:sdg/VC_DTH_TOCVN:SEX--M,dcs:country/SYR,2016,21365,dcs:SDG_NUMBER,,dcs:SDG_E_G
dcs:sdg/VC_DTH_TOCVN:AGE--Y_GE18,dcs:country/SYR,2016,20365,dcs:SDG_NUMBER,,dcs:SDG_E_G
