VARIABLE_CODE,GEOGRAPHY_CODE,TIME_PERIOD,VALUE,UNITS,UNITMULTIPLIER,MEASUREMENT_METHOD
dcs:sdg/SL_ISV_IFEM:ACTIVITY--ISIC4_BTU+SEX--M,dcs:country/AFG,2021,78.91,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SL_ISV_IFEM:ACTIVITY--ISIC4_A+SEX--M,dcs:country/AFG,2021,97.77,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SL_ISV_IFEM:SEX--M,dcs:country/AFG,2021,83.04,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SL_ISV_IFEM:ACTIVITY--ISIC4_BTU+SEX--F,dcs:country/AFG,2021,96.09,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SL_ISV_IFEM:ACTIVITY--ISIC4_A+SEX--F,dcs:country/AFG,2021,99.5,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SL_ISV_IFEM:SEX--F,dcs:country/AFG,2021,97.3,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SL_ISV_IFEM:ACTIVITY--ISIC4_BTU,dcs:country/AFG,2021,82.43,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SL_ISV_IFEM:ACTIVITY--ISIC4_A,dcs:country/AFG,2021,98.35,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SL_ISV_IFEM,dcs:country/AFG,2021,86.43,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SL_ISV_IFEM:ACTIVITY--ISIC4_A+SEX--M,dcs:country/ALB,2012,96.17,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SL_ISV_IFEM:ACTIVITY--ISIC4_BTU+SEX--M,dcs:country/ALB,2012,43.81,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SL_ISV_IFEM:SEX--F,dcs:country/ALB,2012,70.64,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SL_ISV_IFEM:ACTIVITY--ISIC4_A+SEX--F,dcs:country/ALB,2012,98.87,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SL_ISV_IFEM:ACTIVITY--ISIC4_BTU+SEX--F,dcs:country/ALB,2012,33.49,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SL_ISV_IFEM,dcs:country/ALB,2012,66.59,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SL_ISV_IFEM:ACTIVITY--ISIC4_A,dcs:country/ALB,2012,97.64,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SL_ISV_IFEM:ACTIVITY--ISIC4_BTU,dcs:country/ALB,2012,40.17,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SL_ISV_IFEM:SEX--M,dcs:country/ALB,2012,63.39,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SL_ISV_IFEM:ACTIVITY--ISIC4_A+SEX--F,dcs:country/ALB,2013,98.71,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SL_ISV_IFEM:ACTIVITY--ISIC4_A,dcs:country/ALB,2013,96.4,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SL_ISV_IFEM:SEX--M,dcs:country/ALB,2013,58.95,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SL_ISV_IFEM:ACTIVITY--ISIC4_A+SEX--M,dcs:country/ALB,2013,93.7,dcs:SDG_PT,,dcs:SDG_C_G
dcs:sdg/SL_ISV_IFEM:ACTIVITY--ISIC4_BTU+SEX--M,dcs:country/ALB,2013,38.62,dcs:SDG_PT,,dcs:SDG_C_G
