"Commodity Code","Country or Area Code","Country or Area","Transaction Code","Commodity - Transaction Code","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"LN","8","Albania","01","LN01","Lignite - Production","2009","Metric tons,  thousand","13.6",""
"LN","8","Albania","01","LN01","Lignite - Production","2008","Metric tons,  thousand","85",""
"LN","8","Albania","12","LN12","Lignite - Final energy consumption","2009","Metric tons,  thousand","13.6",""
"LN","8","Albania","12","LN12","Lignite - Final energy consumption","2008","Metric tons,  thousand","85",""
"LN","8","Albania","121","LN121","Lignite - Consumption by manufacturing, construction and non-fuel industry","2008","Metric tons,  thousand","38.25",""
"LN","8","Albania","1214","LN1214","Lignite - Consumption by other manuf., const. and non-fuel ind.","2008","Metric tons,  thousand","38.25",""
"LN","8","Albania","123","LN123","Lignite - Consumption by other","2009","Metric tons,  thousand","13.6",""
"LN","8","Albania","123","LN123","Lignite - Consumption by other","2008","Metric tons,  thousand","46.75",""
"LN","8","Albania","1231","LN1231","Lignite - Consumption by households","2009","Metric tons,  thousand","3.825",""
"LN","8","Albania","1235","LN1235","Lignite - Consumption by commerce and public services","2009","Metric tons,  thousand","9.775",""
"LN","8","Albania","1235","LN1235","Lignite - Consumption by commerce and public services","2008","Metric tons,  thousand","46.75",""
"LN","8","Albania","GA","LNGA","Lignite - Total energy supply","2009","Metric tons,  thousand","13.6",""
"LN","8","Albania","GA","LNGA","Lignite - Total energy supply","2008","Metric tons,  thousand","85",""
"LN","8","Albania","NA","LNNA","Lignite - Final consumption","2009","Metric tons,  thousand","13.6",""
"LN","8","Albania","NA","LNNA","Lignite - Final consumption","2008","Metric tons,  thousand","85",""
"LN","36","Australia","01","LN01","Lignite - Production","2009","Metric tons,  thousand","72037",""
"LN","36","Australia","01","LN01","Lignite - Production","2008","Metric tons,  thousand","69907",""
"LN","36","Australia","01","LN01","Lignite - Production","2007","Metric tons,  thousand","69493",""
"LN","36","Australia","01","LN01","Lignite - Production","2006","Metric tons,  thousand","71216",""
"LN","36","Australia","01","LN01","Lignite - Production","2005","Metric tons,  thousand","70533",""
