observationAbout,observationDate,value,variableMeasured,unit,scalingFactor
dcid:wikidataId/Q503905,2016,1377,dcid:Offense_Count_CriminalIncidents_CrimeAgainstPerson,,
dcid:wikidataId/Q503905,2016,1752,dcid:Offense_Count_CriminalIncidents_CrimeAgainstProperty,,
dcid:wikidataId/Q503905,2016,314,dcid:Offense_Count_CriminalIncidents_CrimeAgainstLawfulAuthority,,
dcid:wikidataId/Q503905,2016,0,dcid:Offense_Count_CriminalIncidents_CrimeAgainstLocalActs,,
dcid:wikidataId/Q503905,2016,3443,dcid:Count_CriminalIncidents_CrimeAgainstPersonOrCrimeAgainstPropertyOrCrimeAgainstLawfulAuthorityOrCrimeAgainstLocalActs,,
dcid:wikidataId/Q503905,2016,2.7371,dcid:Count_CriminalIncidents_CrimeAgainstPersonOrCrimeAgainstPropertyOrCrimeAgainstLawfulAuthorityOrCrimeAgainstLocalActs_AsAFractionOf_Count_CriminalIncidents,Percent,
dcid:wikidataId/Q503928,2016,470,dcid:Offense_Count_CriminalIncidents_CrimeAgainstPerson,,
dcid:wikidataId/Q503928,2016,1938,dcid:Offense_Count_CriminalIncidents_CrimeAgainstProperty,,
dcid:wikidataId/Q503928,2016,145,dcid:Offense_Count_CriminalIncidents_CrimeAgainstLawfulAuthority,,
dcid:wikidataId/Q503928,2016,0,dcid:Offense_Count_CriminalIncidents_CrimeAgainstLocalActs,,
dcid:wikidataId/Q503928,2016,2553,dcid:Count_CriminalIncidents_CrimeAgainstPersonOrCrimeAgainstPropertyOrCrimeAgainstLawfulAuthorityOrCrimeAgainstLocalActs,,
dcid:wikidataId/Q503928,2016,2.02957,dcid:Count_CriminalIncidents_CrimeAgainstPersonOrCrimeAgainstPropertyOrCrimeAgainstLawfulAuthorityOrCrimeAgainstLocalActs_AsAFractionOf_Count_CriminalIncidents,Percent,
dcid:wikidataId/Q503923,2016,1683,dcid:Offense_Count_CriminalIncidents_CrimeAgainstPerson,,
dcid:wikidataId/Q503923,2016,897,dcid:Offense_Count_CriminalIncidents_CrimeAgainstProperty,,
dcid:wikidataId/Q503923,2016,271,dcid:Offense_Count_CriminalIncidents_CrimeAgainstLawfulAuthority,,
dcid:wikidataId/Q503923,2016,143,dcid:Offense_Count_CriminalIncidents_CrimeAgainstLocalActs,,
dcid:wikidataId/Q503923,2016,2994,dcid:Count_CriminalIncidents_CrimeAgainstPersonOrCrimeAgainstPropertyOrCrimeAgainstLawfulAuthorityOrCrimeAgainstLocalActs,,
dcid:wikidataId/Q503923,2016,2.38016,dcid:Count_CriminalIncidents_CrimeAgainstPersonOrCrimeAgainstPropertyOrCrimeAgainstLawfulAuthorityOrCrimeAgainstLocalActs_AsAFractionOf_Count_CriminalIncidents,Percent,
dcid:wikidataId/Q503941,2016,496,dcid:Offense_Count_CriminalIncidents_CrimeAgainstPerson,,
dcid:wikidataId/Q503941,2016,1055,dcid:Offense_Count_CriminalIncidents_CrimeAgainstProperty,,
dcid:wikidataId/Q503941,2016,29,dcid:Offense_Count_CriminalIncidents_CrimeAgainstLawfulAuthority,,
dcid:wikidataId/Q503941,2016,0,dcid:Offense_Count_CriminalIncidents_CrimeAgainstLocalActs,,
dcid:wikidataId/Q503941,2016,1580,dcid:Count_CriminalIncidents_CrimeAgainstPersonOrCrimeAgainstPropertyOrCrimeAgainstLawfulAuthorityOrCrimeAgainstLocalActs,,
dcid:wikidataId/Q503941,2016,1.25606,dcid:Count_CriminalIncidents_CrimeAgainstPersonOrCrimeAgainstPropertyOrCrimeAgainstLawfulAuthorityOrCrimeAgainstLocalActs_AsAFractionOf_Count_CriminalIncidents,Percent,
dcid:wikidataId/Q463959,2016,719,dcid:Offense_Count_CriminalIncidents_CrimeAgainstPerson,,
dcid:wikidataId/Q463959,2016,998,dcid:Offense_Count_CriminalIncidents_CrimeAgainstProperty,,
dcid:wikidataId/Q463959,2016,55,dcid:Offense_Count_CriminalIncidents_CrimeAgainstLawfulAuthority,,
dcid:wikidataId/Q463959,2016,45,dcid:Offense_Count_CriminalIncidents_CrimeAgainstLocalActs,,
dcid:wikidataId/Q463959,2016,1817,dcid:Count_CriminalIncidents_CrimeAgainstPersonOrCrimeAgainstPropertyOrCrimeAgainstLawfulAuthorityOrCrimeAgainstLocalActs,,
dcid:wikidataId/Q463959,2016,1.44447,dcid:Count_CriminalIncidents_CrimeAgainstPersonOrCrimeAgainstPropertyOrCrimeAgainstLawfulAuthorityOrCrimeAgainstLocalActs_AsAFractionOf_Count_CriminalIncidents,Percent,
dcid:wikidataId/Q682777,2016,398,dcid:Offense_Count_CriminalIncidents_CrimeAgainstPerson,,
dcid:wikidataId/Q682777,2016,520,dcid:Offense_Count_CriminalIncidents_CrimeAgainstProperty,,
dcid:wikidataId/Q682777,2016,18,dcid:Offense_Count_CriminalIncidents_CrimeAgainstLawfulAuthority,,
dcid:wikidataId/Q682777,2016,8,dcid:Offense_Count_CriminalIncidents_CrimeAgainstLocalActs,,
dcid:wikidataId/Q682777,2016,944,dcid:Count_CriminalIncidents_CrimeAgainstPersonOrCrimeAgainstPropertyOrCrimeAgainstLawfulAuthorityOrCrimeAgainstLocalActs,,
dcid:wikidataId/Q682777,2016,0.75046,dcid:Count_CriminalIncidents_CrimeAgainstPersonOrCrimeAgainstPropertyOrCrimeAgainstLawfulAuthorityOrCrimeAgainstLocalActs_AsAFractionOf_Count_CriminalIncidents,Percent,
dcid:wikidataId/Q145793,2016,157,dcid:Offense_Count_CriminalIncidents_CrimeAgainstPerson,,
dcid:wikidataId/Q145793,2016,303,dcid:Offense_Count_CriminalIncidents_CrimeAgainstProperty,,
dcid:wikidataId/Q145793,2016,6,dcid:Offense_Count_CriminalIncidents_CrimeAgainstLawfulAuthority,,
dcid:wikidataId/Q145793,2016,17,dcid:Offense_Count_CriminalIncidents_CrimeAgainstLocalActs,,
dcid:wikidataId/Q145793,2016,483,dcid:Count_CriminalIncidents_CrimeAgainstPersonOrCrimeAgainstPropertyOrCrimeAgainstLawfulAuthorityOrCrimeAgainstLocalActs,,
dcid:wikidataId/Q145793,2016,0.38397,dcid:Count_CriminalIncidents_CrimeAgainstPersonOrCrimeAgainstPropertyOrCrimeAgainstLawfulAuthorityOrCrimeAgainstLocalActs_AsAFractionOf_Count_CriminalIncidents,Percent,
