observationAbout,observationDate,value,variableMeasured,unit,scalingFactor
dcid:wikidataId/Q391149,2021,32878,dcid:Count_Person_35To39Years_Male,,
dcid:wikidataId/Q391149,2021,29460,dcid:Count_Person_40To44Years_Male,,
dcid:wikidataId/Q391149,2021,28156,dcid:Count_Person_45To49Years_Male,,
dcid:wikidataId/Q391149,2021,25112,dcid:Count_Person_50To54Years_Male,,
dcid:wikidataId/Q391149,2021,21136,dcid:Count_Person_55To59Years_Male,,
dcid:wikidataId/Q391149,2021,16768,dcid:Count_Person_60To64Years_Male,,
dcid:wikidataId/Q391149,2021,28532,dcid:Count_Person_65OrMoreYears_Male,,
dcid:wikidataId/Q391149,2021,76830,dcid:Count_Person_0To4Years,,
dcid:wikidataId/Q391149,2021,81212,dcid:Count_Person_5To9Years,,
dcid:wikidataId/Q391149,2021,84814,dcid:Count_Person_10To14Years,,
dcid:wikidataId/Q391149,2021,87843,dcid:Count_Person_15To19Years,,
dcid:wikidataId/Q391149,2021,87717,dcid:Count_Person_20To24Years,,
dcid:wikidataId/Q391149,2021,85136,dcid:Count_Person_25To29Years,,
dcid:wikidataId/Q391149,2021,77028,dcid:Count_Person_30To34Years,,
dcid:wikidataId/Q391149,2021,68786,dcid:Count_Person_35To39Years,,
dcid:wikidataId/Q391149,2021,63800,dcid:Count_Person_40To44Years,,
dcid:wikidataId/Q391149,2021,61048,dcid:Count_Person_45To49Years,,
dcid:wikidataId/Q391149,2021,54146,dcid:Count_Person_50To54Years,,
dcid:wikidataId/Q391149,2021,45343,dcid:Count_Person_55To59Years,,
dcid:wikidataId/Q391149,2021,35638,dcid:Count_Person_60To64Years,,
dcid:wikidataId/Q391149,2021,65188,dcid:Count_Person_65OrMoreYears,,
dcid:wikidataId/Q8206694,2021,25810,dcid:Count_Person_Female,,
dcid:wikidataId/Q8206694,2021,25573,dcid:Count_Person_Male,,
dcid:wikidataId/Q8206694,2021,51383,dcid:Count_Person,,
dcid:wikidataId/Q8206694,2021,2484,dcid:Count_Person_0To4Years_Female,,
dcid:wikidataId/Q8206694,2021,2529,dcid:Count_Person_5To9Years_Female,,
dcid:wikidataId/Q8206694,2021,2542,dcid:Count_Person_10To14Years_Female,,
dcid:wikidataId/Q8206694,2021,2508,dcid:Count_Person_15To19Years_Female,,
dcid:wikidataId/Q8206694,2021,2374,dcid:Count_Person_20To24Years_Female,,
dcid:wikidataId/Q8206694,2021,2230,dcid:Count_Person_25To29Years_Female,,
dcid:wikidataId/Q8206694,2021,1959,dcid:Count_Person_30To34Years_Female,,
dcid:wikidataId/Q8206694,2021,1638,dcid:Count_Person_35To39Years_Female,,
dcid:wikidataId/Q8206694,2021,1445,dcid:Count_Person_40To44Years_Female,,
dcid:wikidataId/Q8206694,2021,1339,dcid:Count_Person_45To49Years_Female,,
dcid:wikidataId/Q8206694,2021,1133,dcid:Count_Person_50To54Years_Female,,
dcid:wikidataId/Q8206694,2021,926,dcid:Count_Person_55To59Years_Female,,
dcid:wikidataId/Q8206694,2021,772,dcid:Count_Person_60To64Years_Female,,
dcid:wikidataId/Q8206694,2021,1931,dcid:Count_Person_65OrMoreYears_Female,,
dcid:wikidataId/Q8206694,2021,2503,dcid:Count_Person_0To4Years_Male,,
dcid:wikidataId/Q8206694,2021,2652,dcid:Count_Person_5To9Years_Male,,
dcid:wikidataId/Q8206694,2021,2698,dcid:Count_Person_10To14Years_Male,,
dcid:wikidataId/Q8206694,2021,2607,dcid:Count_Person_15To19Years_Male,,
dcid:wikidataId/Q8206694,2021,2375,dcid:Count_Person_20To24Years_Male,,
dcid:wikidataId/Q8206694,2021,2150,dcid:Count_Person_25To29Years_Male,,
dcid:wikidataId/Q8206694,2021,1871,dcid:Count_Person_30To34Years_Male,,
dcid:wikidataId/Q8206694,2021,1585,dcid:Count_Person_35To39Years_Male,,
dcid:wikidataId/Q8206694,2021,1374,dcid:Count_Person_40To44Years_Male,,
dcid:wikidataId/Q8206694,2021,1252,dcid:Count_Person_45To49Years_Male,,
dcid:wikidataId/Q8206694,2021,1051,dcid:Count_Person_50To54Years_Male,,
dcid:wikidataId/Q8206694,2021,857,dcid:Count_Person_55To59Years_Male,,
dcid:wikidataId/Q8206694,2021,709,dcid:Count_Person_60To64Years_Male,,
dcid:wikidataId/Q8206694,2021,1889,dcid:Count_Person_65OrMoreYears_Male,,
dcid:wikidataId/Q8206694,2021,4987,dcid:Count_Person_0To4Years,,
dcid:wikidataId/Q8206694,2021,5181,dcid:Count_Person_5To9Years,,
dcid:wikidataId/Q8206694,2021,5240,dcid:Count_Person_10To14Years,,
dcid:wikidataId/Q8206694,2021,5115,dcid:Count_Person_15To19Years,,
dcid:wikidataId/Q8206694,2021,4749,dcid:Count_Person_20To24Years,,
dcid:wikidataId/Q8206694,2021,4380,dcid:Count_Person_25To29Years,,
dcid:wikidataId/Q8206694,2021,3830,dcid:Count_Person_30To34Years,,
dcid:wikidataId/Q8206694,2021,3223,dcid:Count_Person_35To39Years,,
dcid:wikidataId/Q8206694,2021,2819,dcid:Count_Person_40To44Years,,
dcid:wikidataId/Q8206694,2021,2591,dcid:Count_Person_45To49Years,,
dcid:wikidataId/Q8206694,2021,2184,dcid:Count_Person_50To54Years,,
dcid:wikidataId/Q8206694,2021,1783,dcid:Count_Person_55To59Years,,
dcid:wikidataId/Q8206694,2021,1481,dcid:Count_Person_60To64Years,,
dcid:wikidataId/Q8206694,2021,3820,dcid:Count_Person_65OrMoreYears,,
dcid:wikidataId/Q391149,2024,521032,dcid:Count_Person_Female,,
dcid:wikidataId/Q391149,2024,496011,dcid:Count_Person_Male,,
dcid:wikidataId/Q391149,2024,1017043,dcid:Count_Person,,
dcid:wikidataId/Q391149,2024,38104,dcid:Count_Person_0To4Years_Female,,
dcid:wikidataId/Q391149,2024,40345,dcid:Count_Person_5To9Years_Female,,
dcid:wikidataId/Q391149,2024,42810,dcid:Count_Person_10To14Years_Female,,
dcid:wikidataId/Q391149,2024,43317,dcid:Count_Person_15To19Years_Female,,
dcid:wikidataId/Q391149,2024,44502,dcid:Count_Person_20To24Years_Female,,
dcid:wikidataId/Q391149,2024,43767,dcid:Count_Person_25To29Years_Female,,
dcid:wikidataId/Q391149,2024,41812,dcid:Count_Person_30To34Years_Female,,
dcid:wikidataId/Q391149,2024,37471,dcid:Count_Person_35To39Years_Female,,
dcid:wikidataId/Q391149,2024,34058,dcid:Count_Person_40To44Years_Female,,
dcid:wikidataId/Q391149,2024,32711,dcid:Count_Person_45To49Years_Female,,
dcid:wikidataId/Q391149,2024,30759,dcid:Count_Person_50To54Years_Female,,
dcid:wikidataId/Q391149,2024,26343,dcid:Count_Person_55To59Years_Female,,
dcid:wikidataId/Q391149,2024,21472,dcid:Count_Person_60To64Years_Female,,
dcid:wikidataId/Q391149,2024,15934,dcid:Count_Person_65To69Years_Female,,
dcid:wikidataId/Q391149,2024,11182,dcid:Count_Person_70To74Years_Female,,
dcid:wikidataId/Q391149,2024,7740,dcid:Count_Person_75To79Years_Female,,
dcid:wikidataId/Q391149,2024,4719,dcid:Count_Person_80To84Years_Female,,
dcid:wikidataId/Q391149,2024,3986,dcid:Count_Person_85OrMoreYears_Female,,
dcid:wikidataId/Q391149,2024,39476,dcid:Count_Person_0To4Years_Male,,
dcid:wikidataId/Q391149,2024,41779,dcid:Count_Person_5To9Years_Male,,
dcid:wikidataId/Q391149,2024,44518,dcid:Count_Person_10To14Years_Male,,
dcid:wikidataId/Q391149,2024,45252,dcid:Count_Person_15To19Years_Male,,
dcid:wikidataId/Q391149,2024,46294,dcid:Count_Person_20To24Years_Male,,
dcid:wikidataId/Q391149,2024,45164,dcid:Count_Person_25To29Years_Male,,
dcid:wikidataId/Q391149,2024,41334,dcid:Count_Person_30To34Years_Male,,
dcid:wikidataId/Q391149,2024,34870,dcid:Count_Person_35To39Years_Male,,
dcid:wikidataId/Q391149,2024,29087,dcid:Count_Person_40To44Years_Male,,
dcid:wikidataId/Q391149,2024,26893,dcid:Count_Person_45To49Years_Male,,
dcid:wikidataId/Q391149,2024,26049,dcid:Count_Person_50To54Years_Male,,
dcid:wikidataId/Q391149,2024,22933,dcid:Count_Person_55To59Years_Male,,
dcid:wikidataId/Q391149,2024,18471,dcid:Count_Person_60To64Years_Male,,
dcid:wikidataId/Q391149,2024,13428,dcid:Count_Person_65To69Years_Male,,
dcid:wikidataId/Q391149,2024,8790,dcid:Count_Person_70To74Years_Male,,
dcid:wikidataId/Q391149,2024,5758,dcid:Count_Person_75To79Years_Male,,
dcid:wikidataId/Q391149,2024,3320,dcid:Count_Person_80To84Years_Male,,
dcid:wikidataId/Q391149,2024,2595,dcid:Count_Person_85OrMoreYears_Male,,
dcid:wikidataId/Q391149,2024,77580,dcid:Count_Person_0To4Years,,
dcid:wikidataId/Q391149,2024,82124,dcid:Count_Person_5To9Years,,
dcid:wikidataId/Q391149,2024,87328,dcid:Count_Person_10To14Years,,
dcid:wikidataId/Q391149,2024,88569,dcid:Count_Person_15To19Years,,
dcid:wikidataId/Q391149,2024,90796,dcid:Count_Person_20To24Years,,
dcid:wikidataId/Q391149,2024,88931,dcid:Count_Person_25To29Years,,
dcid:wikidataId/Q391149,2024,83146,dcid:Count_Person_30To34Years,,
dcid:wikidataId/Q391149,2024,72341,dcid:Count_Person_35To39Years,,
dcid:wikidataId/Q391149,2024,63145,dcid:Count_Person_40To44Years,,
dcid:wikidataId/Q391149,2024,59604,dcid:Count_Person_45To49Years,,
dcid:wikidataId/Q391149,2024,56808,dcid:Count_Person_50To54Years,,
dcid:wikidataId/Q391149,2024,49276,dcid:Count_Person_55To59Years,,
dcid:wikidataId/Q391149,2024,39943,dcid:Count_Person_60To64Years,,
dcid:wikidataId/Q391149,2024,29362,dcid:Count_Person_65To69Years,,
dcid:wikidataId/Q391149,2024,19972,dcid:Count_Person_70To74Years,,
dcid:wikidataId/Q391149,2024,13498,dcid:Count_Person_75To79Years,,
dcid:wikidataId/Q391149,2024,8039,dcid:Count_Person_80To84Years,,
dcid:wikidataId/Q391149,2024,6581,dcid:Count_Person_85OrMoreYears,,
dcid:wikidataId/Q8206694,2024,28377,dcid:Count_Person_Female,,
dcid:wikidataId/Q8206694,2024,28307,dcid:Count_Person_Male,,
dcid:wikidataId/Q8206694,2024,56684,dcid:Count_Person,,
dcid:wikidataId/Q8206694,2024,2852,dcid:Count_Person_0To4Years_Female,,
dcid:wikidataId/Q8206694,2024,2682,dcid:Count_Person_5To9Years_Female,,
dcid:wikidataId/Q8206694,2024,2902,dcid:Count_Person_10To14Years_Female,,
dcid:wikidataId/Q8206694,2024,2685,dcid:Count_Person_15To19Years_Female,,
dcid:wikidataId/Q8206694,2024,2502,dcid:Count_Person_20To24Years_Female,,
dcid:wikidataId/Q8206694,2024,2395,dcid:Count_Person_25To29Years_Female,,
dcid:wikidataId/Q8206694,2024,2239,dcid:Count_Person_30To34Years_Female,,
dcid:wikidataId/Q8206694,2024,1935,dcid:Count_Person_35To39Years_Female,,
dcid:wikidataId/Q8206694,2024,1657,dcid:Count_Person_40To44Years_Female,,
dcid:wikidataId/Q8206694,2024,1470,dcid:Count_Person_45To49Years_Female,,
dcid:wikidataId/Q8206694,2024,1294,dcid:Count_Person_50To54Years_Female,,
dcid:wikidataId/Q8206694,2024,1048,dcid:Count_Person_55To59Years_Female,,
dcid:wikidataId/Q8206694,2024,794,dcid:Count_Person_60To64Years_Female,,
dcid:wikidataId/Q8206694,2024,614,dcid:Count_Person_65To69Years_Female,,
dcid:wikidataId/Q8206694,2024,462,dcid:Count_Person_70To74Years_Female,,
dcid:wikidataId/Q8206694,2024,345,dcid:Count_Person_75To79Years_Female,,
dcid:wikidataId/Q8206694,2024,276,dcid:Count_Person_80To84Years_Female,,
dcid:wikidataId/Q8206694,2024,225,dcid:Count_Person_85OrMoreYears_Female,,
dcid:wikidataId/Q8206694,2024,2915,dcid:Count_Person_0To4Years_Male,,
dcid:wikidataId/Q8206694,2024,2942,dcid:Count_Person_5To9Years_Male,,
dcid:wikidataId/Q8206694,2024,2936,dcid:Count_Person_10To14Years_Male,,
dcid:wikidataId/Q8206694,2024,2826,dcid:Count_Person_15To19Years_Male,,
dcid:wikidataId/Q8206694,2024,2593,dcid:Count_Person_20To24Years_Male,,
dcid:wikidataId/Q8206694,2024,2315,dcid:Count_Person_25To29Years_Male,,
dcid:wikidataId/Q8206694,2024,2201,dcid:Count_Person_30To34Years_Male,,
dcid:wikidataId/Q8206694,2024,1892,dcid:Count_Person_35To39Years_Male,,
dcid:wikidataId/Q8206694,2024,1520,dcid:Count_Person_40To44Years_Male,,
dcid:wikidataId/Q8206694,2024,1322,dcid:Count_Person_45To49Years_Male,,
dcid:wikidataId/Q8206694,2024,1178,dcid:Count_Person_50To54Years_Male,,
dcid:wikidataId/Q8206694,2024,942,dcid:Count_Person_55To59Years_Male,,
dcid:wikidataId/Q8206694,2024,734,dcid:Count_Person_60To64Years_Male,,
dcid:wikidataId/Q8206694,2024,577,dcid:Count_Person_65To69Years_Male,,
dcid:wikidataId/Q8206694,2024,477,dcid:Count_Person_70To74Years_Male,,
dcid:wikidataId/Q8206694,2024,389,dcid:Count_Person_75To79Years_Male,,
dcid:wikidataId/Q8206694,2024,280,dcid:Count_Person_80To84Years_Male,,
dcid:wikidataId/Q8206694,2024,268,dcid:Count_Person_85OrMoreYears_Male,,
dcid:wikidataId/Q8206694,2024,5767,dcid:Count_Person_0To4Years,,
dcid:wikidataId/Q8206694,2024,5624,dcid:Count_Person_5To9Years,,
dcid:wikidataId/Q8206694,2024,5838,dcid:Count_Person_10To14Years,,
dcid:wikidataId/Q8206694,2024,5511,dcid:Count_Person_15To19Years,,
dcid:wikidataId/Q8206694,2024,5095,dcid:Count_Person_20To24Years,,
dcid:wikidataId/Q8206694,2024,4710,dcid:Count_Person_25To29Years,,
dcid:wikidataId/Q8206694,2024,4440,dcid:Count_Person_30To34Years,,
dcid:wikidataId/Q8206694,2024,3827,dcid:Count_Person_35To39Years,,
dcid:wikidataId/Q8206694,2024,3177,dcid:Count_Person_40To44Years,,
dcid:wikidataId/Q8206694,2024,2792,dcid:Count_Person_45To49Years,,
dcid:wikidataId/Q8206694,2024,2472,dcid:Count_Person_50To54Years,,
dcid:wikidataId/Q8206694,2024,1990,dcid:Count_Person_55To59Years,,
dcid:wikidataId/Q8206694,2024,1528,dcid:Count_Person_60To64Years,,
dcid:wikidataId/Q8206694,2024,1191,dcid:Count_Person_65To69Years,,
dcid:wikidataId/Q8206694,2024,939,dcid:Count_Person_70To74Years,,
dcid:wikidataId/Q8206694,2024,734,dcid:Count_Person_75To79Years,,
dcid:wikidataId/Q8206694,2024,556,dcid:Count_Person_80To84Years,,
dcid:wikidataId/Q8206694,2024,493,dcid:Count_Person_85OrMoreYears,,
