key,p1,v1,p2,v2,p3,v3,p4,v4,p5,v5
Persons,populationType,Person,measuredProperty,count,value,{Number},,,,,,,,

Males,gender,Male,#Header,gender,
Females,gender,Female,#Header,gender,

0-9 years,age,[0 9 Years],#Header,age,
10-19 years,age,[10 19 Years],#Header,age,
20-29 years,age,[20 29 Years],#Header,age,
30-39 years,age,[30 39 Years],#Header,age,
40-49 years,age,[40 49 Years],#Header,age,
50-59 years,age,[50 59 Years],#Header,age,
60-69 years,age,[60 69 Years],#Header,age,
70-79 years,age,[70 79 Years],#Header,age,
80-89 years,age,[80 89 Years],#Header,age,
90-99 years,age,[90 99 Years],#Header,age,
100 years or older,age,[100 - Years],#Header,age,


K-3105 Sarpsborg,observationAbout,wikidataId/Q108025,#Header,observationAbout,,,,,,
K-0301 Oslo,observationAbout,nuts/NO011,#Header,observationAbout,,,,,,
K-3301 Drammen,observationAbout,wikidataId/Q26525,#Header,observationAbout,,,,,,
K-3403 Hamar,observationAbout,wikidataId/Q3738335,#Header,observationAbout,,,,,,
K-3905 Tønsberg,observationAbout,wikidataId/Q107392,#Header,observationAbout,,,,,,
K-4003 Skien,observationAbout,wikidataId/Q2272,#Header,observationAbout,,,,,,
K-4204 Kristiansand,observationAbout,wikidataId/Q2415,#Header,observationAbout,,,,,,
K-1103 Stavanger,observationAbout,wikidataId/Q25416,#Header,observationAbout,,,,,,
K-1506 Molde,observationAbout,wikidataId/Q104095,#Header,observationAbout,,,,,,
K-5006 Steinkjer,observationAbout,wikidataId/Q110431,#Header,observationAbout,,,,,,
K-1804 Bodø,observationAbout,wikidataId/Q221119,#Header,observationAbout,,,,,,
K-1875 Hábmer - Hamarøy,observationAbout,wikidataId/Q487538,#Header,observationAbout,,,,,,
K-5501 Tromsø,observationAbout,wikidataId/Q26087,#Header,observationAbout,,,,,,
K-5607 Vadsø,observationAbout,wikidataId/Q104379,#Header,observationAbout,,,,,,
K-4601 Bergen,observationAbout,wikidataId/Q26793,#Header,observationAbout,,,,,,


1986,observationDate,1986,,,,
1987,observationDate,1987,,,,
1988,observationDate,1988,,,,
1989,observationDate,1989,,,,
1990,observationDate,1990,,,,
1991,observationDate,1991,,,,
1992,observationDate,1992,,,,
1993,observationDate,1993,,,,
1994,observationDate,1994,,,,
1995,observationDate,1995,,,,
1996,observationDate,1996,,,,
1997,observationDate,1997,,,,
1998,observationDate,1998,,,,
1999,observationDate,1999,,,,
2000,observationDate,2000,,,,
2001,observationDate,2001,,,,
2002,observationDate,2002,,,,
2003,observationDate,2003,,,,
2004,observationDate,2004,,,,
2005,observationDate,2005,,,,
2006,observationDate,2006,,,,
2007,observationDate,2007,,,,
2008,observationDate,2008,,,,
2009,observationDate,2009,,,,
2010,observationDate,2010,,,,
2011,observationDate,2011,,,,
2012,observationDate,2012,,,,
2013,observationDate,2013,,,,
2014,observationDate,2014,,,,
2015,observationDate,2015,,,,
2016,observationDate,2016,,,,
2017,observationDate,2017,,,,
2018,observationDate,2018,,,,
2019,observationDate,2019,,,,
2020,observationDate,2020,,,,
2021,observationDate,2021,,,,
2022,observationDate,2022,,,,
2023,observationDate,2023,,,,
2024,observationDate,2024,,,,
2025,observationDate,2025,,,,
