observationAbout,observationDate,value,variableMeasured,unit,scalingFactor
dcid:wikidataId/Q822865,1986,127286,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q822865,1991,141083,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q822865,1996,159434,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q822865,2002,185164,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q822865,2006,193355,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q822865,2011,203924,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q822865,2016,177979,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q173332,1981,68194,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q173332,1986,77709,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q173332,1991,85749,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q173332,1996,99220,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q173332,2002,125035,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q173332,2006,143326,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q173332,2011,158744,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q173332,2016,168944,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q180231,1981,48945,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q180231,1986,51360,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q180231,1991,53034,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q180231,1996,56696,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q180231,2002,62260,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q180231,2006,68705,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q180231,2011,74219,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q180231,2016,77466,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q55299,1981,35063,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q55299,1986,37008,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q55299,1991,37084,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q55299,1996,39322,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q55299,2002,45118,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q55299,2006,51895,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q55299,2011,60646,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q55299,2016,63885,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q186220,1981,21769,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q186220,1986,22069,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q186220,1991,21673,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q186220,1996,22654,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q186220,2002,24093,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q186220,2006,26928,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q186220,2011,29955,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q186220,2016,31365,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q183539,1981,60146,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q183539,1986,64061,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q183539,1991,65475,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q183539,1996,69742,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q183539,2002,78746,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q183539,2006,86699,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q183539,2011,94235,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q183539,2016,99219,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q183544,1981,62947,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q183544,1986,69806,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q183544,1991,73716,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q183544,1996,81125,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q183544,2002,102339,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q183544,2006,124681,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q183544,2011,137669,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q183544,2016,146113,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q184445,1981,39536,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q184445,1986,41100,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q184445,1991,41609,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q184445,1996,44099,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q184445,2002,48864,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q184445,2006,54911,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q184445,2011,58732,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q184445,2016,60234,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q182633,1981,42224,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q182633,1986,44388,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q182633,1991,44739,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q182633,1996,47569,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q182633,2002,55414,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q182633,2006,61695,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q182633,2011,66724,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q182633,2016,68995,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q184599,1981,67385,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q184599,1986,71254,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q184599,1991,73349,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q184599,1996,78487,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q184599,2002,90081,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q184599,2006,102511,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q184599,2011,112256,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q184599,2016,116770,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q182591,1981,59147,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q182591,1986,65322,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q182591,1991,69881,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q182591,1996,77098,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q182591,2002,88850,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q182591,2006,99057,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q182591,2011,105468,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q182591,2016,110158,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q181862,1981,60575,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q181862,1986,63817,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q181862,1991,65951,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q181862,1996,70541,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q181862,2002,80403,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q181862,2006,86977,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q181862,2011,91115,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q181862,2016,93245,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q36647,1981,97620,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q36647,1986,99544,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q36647,1991,98239,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q36647,1996,101452,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q36647,2002,101927,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q36647,2006,101254,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q36647,2011,101733,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q36647,2016,107717,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q162475,1981,183908,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q162475,1986,195068,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q162475,1991,204375,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q162475,1996,220884,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q162475,2002,252070,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q162475,2006,283014,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q162475,2011,307796,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q162475,2016,321620,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q184469,1981,87191,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q184469,1986,89027,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q184469,1991,90096,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q184469,1996,96298,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q184469,2002,105813,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q184469,2006,112587,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q184469,2011,116150,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q184469,2016,118916,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q133315,1981,42488,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q133315,1986,41350,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q133315,1991,39615,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q133315,1996,40862,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q133315,2002,43548,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q133315,2006,43168,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q133315,2011,46875,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q133315,2016,47860,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q178283,1981,69306,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q178283,1986,74902,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q178283,1991,78939,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q178283,1996,85744,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q178283,2002,95978,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q178283,2006,104944,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q178283,2011,105870,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q178283,2016,107445,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q184618,2006,117614,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q184618,2011,124368,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q184618,2016,125518,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q1076424,1981,40947,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q1076424,1986,41927,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q1076424,1991,42087,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q1076424,1996,44042,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q1076424,2002,47694,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q1076424,2006,51921,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q1076424,2011,54821,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q1076424,2016,55779,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q1076415,1981,52804,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q1076415,1986,54213,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q1076415,1991,54233,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q1076415,1996,56956,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q1076415,2002,61730,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q1076415,2006,65693,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q1076415,2011,69547,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q1076415,2016,69739,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q183551,1981,26452,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q183551,1986,28430,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q183551,1991,30034,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q183551,1996,32980,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q183551,2002,35577,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q183551,2006,36970,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q183551,2011,37476,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q183551,2016,38747,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q184594,1981,34508,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q184594,1986,35991,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q184594,1991,36909,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q184594,1996,39473,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q184594,2002,44252,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q184594,2006,48574,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q184594,2011,51739,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q184594,2016,52884,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q129610,1986,34501,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q129610,1991,38667,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q129610,1996,45307,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q129610,2002,55078,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q129610,2006,61264,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q129610,2011,63036,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q129610,2016,65429,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q169923,1986,92615,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q169923,1991,93546,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q169923,1996,98926,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q169923,2002,110521,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q169923,2006,124360,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q169923,2011,135431,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q169923,2016,138747,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q107397,1981,20394,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q107397,1986,19867,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q107397,1991,18768,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q107397,1996,19210,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q107397,2002,20377,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q107397,2006,23052,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q107397,2011,24919,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q107397,2016,25121,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q178626,1981,81688,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q178626,1986,81915,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q178626,1991,80270,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q178626,1996,84086,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q178626,2002,92165,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q178626,2006,98430,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q178626,2011,103325,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q178626,2016,103953,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q179437,1981,39144,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q179437,1986,39372,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q179437,1991,38089,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q179437,1996,39668,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q179437,2002,42357,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q179437,2006,46791,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q179437,2011,50485,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q179437,2016,50882,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q179325,1981,39820,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q179325,1986,40496,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q179325,1991,40461,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q179325,1996,42894,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q179325,2002,46111,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q179325,2006,48972,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q179325,2011,52284,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q179325,2016,52222,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q187402,1981,38364,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q187402,1986,38343,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q187402,1991,38084,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q187402,1996,39499,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q187402,2002,43655,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q187402,2006,49751,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q187402,2011,55951,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q187402,2016,58554,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q179424,1981,86013,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q179424,1986,90243,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q179424,1991,91542,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q179424,1996,96814,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q179424,2002,105320,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q179424,2006,113838,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q179424,2011,124188,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q179424,2016,124150,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q184760,1981,35652,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q184760,1986,36465,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q184760,1991,36552,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q184760,1996,38113,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q184760,2002,40819,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q184760,2006,44128,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q184760,2011,46993,dcid:Count_Person_15OrMoreYears,,
dcid:wikidataId/Q184760,2016,47427,dcid:Count_Person_15OrMoreYears,,
dcid:country/IRL,1981,1193945,dcid:Count_Person_15OrMoreYears_Male,,
dcid:country/IRL,1986,1244044,dcid:Count_Person_15OrMoreYears_Male,,
dcid:country/IRL,1991,1270580,dcid:Count_Person_15OrMoreYears_Male,,
dcid:country/IRL,1996,1358780,dcid:Count_Person_15OrMoreYears_Male,,
dcid:country/IRL,2002,1522120,dcid:Count_Person_15OrMoreYears_Male,,
dcid:country/IRL,2006,1678127,dcid:Count_Person_15OrMoreYears_Male,,
dcid:country/IRL,2011,1771510,dcid:Count_Person_15OrMoreYears_Male,,
dcid:country/IRL,2016,1839849,dcid:Count_Person_15OrMoreYears_Male,,
dcid:wikidataId/Q181882,1981,13577,dcid:Count_Person_15OrMoreYears_Male,,
dcid:wikidataId/Q181882,1986,14258,dcid:Count_Person_15OrMoreYears_Male,,
dcid:wikidataId/Q181882,1991,14802,dcid:Count_Person_15OrMoreYears_Male,,
dcid:wikidataId/Q181882,1996,15811,dcid:Count_Person_15OrMoreYears_Male,,
dcid:wikidataId/Q181882,2002,18165,dcid:Count_Person_15OrMoreYears_Male,,
dcid:wikidataId/Q181882,2006,20193,dcid:Count_Person_15OrMoreYears_Male,,
dcid:wikidataId/Q181882,2011,21209,dcid:Count_Person_15OrMoreYears_Male,,
dcid:wikidataId/Q181882,2016,22060,dcid:Count_Person_15OrMoreYears_Male,,
dcid:wikidataId/Q1761,1981,332027,dcid:Count_Person_15OrMoreYears_Male,,
dcid:wikidataId/Q1761,1986,350497,dcid:Count_Person_15OrMoreYears_Male,,
dcid:wikidataId/Q1761,1991,362744,dcid:Count_Person_15OrMoreYears_Male,,
dcid:wikidataId/Q1761,1996,388972,dcid:Count_Person_15OrMoreYears_Male,,
dcid:wikidataId/Q1761,2002,433648,dcid:Count_Person_15OrMoreYears_Male,,
dcid:wikidataId/Q1761,2006,470692,dcid:Count_Person_15OrMoreYears_Male,,
dcid:wikidataId/Q1761,2011,494559,dcid:Count_Person_15OrMoreYears_Male,,
dcid:wikidataId/Q1761,2016,525598,dcid:Count_Person_15OrMoreYears_Male,,
dcid:wikidataId/Q4169280,1981,183767,dcid:Count_Person_15OrMoreYears_Male,,
dcid:wikidataId/Q4169280,1986,181713,dcid:Count_Person_15OrMoreYears_Male,,
dcid:wikidataId/Q4169280,1991,177256,dcid:Count_Person_15OrMoreYears_Male,,
dcid:wikidataId/Q4169280,1996,183239,dcid:Count_Person_15OrMoreYears_Male,,
dcid:wikidataId/Q4169280,2002,196875,dcid:Count_Person_15OrMoreYears_Male,,
dcid:wikidataId/Q4169280,2006,209313,dcid:Count_Person_15OrMoreYears_Male,,
dcid:wikidataId/Q4169280,2011,216353,dcid:Count_Person_15OrMoreYears_Male,,
dcid:wikidataId/Q4169280,2016,229880,dcid:Count_Person_15OrMoreYears_Male,,
dcid:wikidataId/Q538417,1986,63176,dcid:Count_Person_15OrMoreYears_Male,,
dcid:wikidataId/Q538417,1991,67001,dcid:Count_Person_15OrMoreYears_Male,,
dcid:wikidataId/Q538417,1996,69905,dcid:Count_Person_15OrMoreYears_Male,,
dcid:wikidataId/Q538417,2002,72466,dcid:Count_Person_15OrMoreYears_Male,,
dcid:wikidataId/Q538417,2006,74749,dcid:Count_Person_15OrMoreYears_Male,,
dcid:wikidataId/Q538417,2011,79442,dcid:Count_Person_15OrMoreYears_Male,,
dcid:wikidataId/Q538417,2016,103511,dcid:Count_Person_15OrMoreYears_Male,,
dcid:wikidataId/Q520000,1986,43803,dcid:Count_Person_15OrMoreYears_Male,,
dcid:wikidataId/Q520000,1991,50516,dcid:Count_Person_15OrMoreYears_Male,,
dcid:wikidataId/Q520000,1996,58914,dcid:Count_Person_15OrMoreYears_Male,,
dcid:wikidataId/Q520000,2002,74310,dcid:Count_Person_15OrMoreYears_Male,,
