observationAbout,observationDate,value,variableMeasured,unit,scalingFactor
dcid:wikidataId/Q184599,1841,97918,dcid:Count_Person_Male,,
dcid:wikidataId/Q184599,1841,104115,dcid:Count_Person_Female,,
dcid:wikidataId/Q182591,1841,126143,dcid:Count_Person,,
dcid:wikidataId/Q182591,1841,63489,dcid:Count_Person_Male,,
dcid:wikidataId/Q182591,1841,62654,dcid:Count_Person_Female,,
dcid:wikidataId/Q181862,1841,286394,dcid:Count_Person,,
dcid:wikidataId/Q181862,1841,144109,dcid:Count_Person_Male,,
dcid:wikidataId/Q181862,1841,142285,dcid:Count_Person_Female,,
dcid:wikidataId/Q162475,1841,854118,dcid:Count_Person,,
dcid:wikidataId/Q162475,1841,420551,dcid:Count_Person_Male,,
dcid:wikidataId/Q162475,1841,433567,dcid:Count_Person_Female,,
dcid:wikidataId/Q184469,1841,293880,dcid:Count_Person,,
dcid:wikidataId/Q184469,1841,147307,dcid:Count_Person_Male,,
dcid:wikidataId/Q184469,1841,146573,dcid:Count_Person_Female,,
dcid:wikidataId/Q178283,1841,330029,dcid:Count_Person,,
dcid:wikidataId/Q178283,1841,161997,dcid:Count_Person_Male,,
dcid:wikidataId/Q178283,1841,168032,dcid:Count_Person_Female,,
dcid:wikidataId/Q184618,1841,435553,dcid:Count_Person,,
dcid:wikidataId/Q184618,1841,216650,dcid:Count_Person_Male,,
dcid:wikidataId/Q184618,1841,218903,dcid:Count_Person_Female,,
dcid:wikidataId/Q184594,1841,196187,dcid:Count_Person,,
dcid:wikidataId/Q184594,1841,95576,dcid:Count_Person_Male,,
dcid:wikidataId/Q184594,1841,100611,dcid:Count_Person_Female,,
dcid:wikidataId/Q169923,1841,440198,dcid:Count_Person,,
dcid:wikidataId/Q169923,1841,219564,dcid:Count_Person_Male,,
dcid:wikidataId/Q169923,1841,220634,dcid:Count_Person_Female,,
dcid:wikidataId/Q107397,1841,155297,dcid:Count_Person,,
dcid:wikidataId/Q107397,1841,77501,dcid:Count_Person_Male,,
dcid:wikidataId/Q107397,1841,77796,dcid:Count_Person_Female,,
dcid:wikidataId/Q178626,1841,388887,dcid:Count_Person,,
dcid:wikidataId/Q178626,1841,194198,dcid:Count_Person_Male,,
dcid:wikidataId/Q178626,1841,194689,dcid:Count_Person_Female,,
dcid:wikidataId/Q179437,1841,253591,dcid:Count_Person,,
dcid:wikidataId/Q179437,1841,127016,dcid:Count_Person_Male,,
dcid:wikidataId/Q179437,1841,126575,dcid:Count_Person_Female,,
dcid:wikidataId/Q179325,1841,180886,dcid:Count_Person,,
dcid:wikidataId/Q179325,1841,89563,dcid:Count_Person_Male,,
dcid:wikidataId/Q179325,1841,91323,dcid:Count_Person_Female,,
dcid:wikidataId/Q187402,1841,243158,dcid:Count_Person,,
dcid:wikidataId/Q187402,1841,120814,dcid:Count_Person_Male,,
dcid:wikidataId/Q187402,1841,122344,dcid:Count_Person_Female,,
dcid:wikidataId/Q179424,1841,296448,dcid:Count_Person,,
dcid:wikidataId/Q179424,1841,145821,dcid:Count_Person_Male,,
dcid:wikidataId/Q179424,1841,150627,dcid:Count_Person_Female,,
dcid:wikidataId/Q184760,1841,200442,dcid:Count_Person,,
dcid:wikidataId/Q184760,1841,98071,dcid:Count_Person_Male,,
dcid:wikidataId/Q184760,1841,102371,dcid:Count_Person_Female,,
dcid:country/IRL,1851,5111557,dcid:Count_Person,,
dcid:country/IRL,1851,2494478,dcid:Count_Person_Male,,
dcid:country/IRL,1851,2617079,dcid:Count_Person_Female,,
dcid:wikidataId/Q181882,1851,68078,dcid:Count_Person,,
dcid:wikidataId/Q181882,1851,33016,dcid:Count_Person_Male,,
dcid:wikidataId/Q181882,1851,35062,dcid:Count_Person_Female,,
dcid:wikidataId/Q1761,1851,405147,dcid:Count_Person,,
dcid:wikidataId/Q1761,1851,187286,dcid:Count_Person_Male,,
dcid:wikidataId/Q1761,1851,217861,dcid:Count_Person_Female,,
dcid:wikidataId/Q173332,1851,95723,dcid:Count_Person,,
dcid:wikidataId/Q173332,1851,48528,dcid:Count_Person_Male,,
dcid:wikidataId/Q173332,1851,47195,dcid:Count_Person_Female,,
dcid:wikidataId/Q180231,1851,158748,dcid:Count_Person,,
dcid:wikidataId/Q180231,1851,76493,dcid:Count_Person_Male,,
dcid:wikidataId/Q180231,1851,82255,dcid:Count_Person_Female,,
dcid:wikidataId/Q55299,1851,111664,dcid:Count_Person,,
dcid:wikidataId/Q55299,1851,55556,dcid:Count_Person_Male,,
dcid:wikidataId/Q55299,1851,56108,dcid:Count_Person_Female,,
dcid:wikidataId/Q186220,1851,82348,dcid:Count_Person,,
dcid:wikidataId/Q186220,1851,41041,dcid:Count_Person_Male,,
dcid:wikidataId/Q186220,1851,41307,dcid:Count_Person_Female,,
dcid:wikidataId/Q183539,1851,107662,dcid:Count_Person,,
dcid:wikidataId/Q183539,1851,52257,dcid:Count_Person_Male,,
dcid:wikidataId/Q183539,1851,55405,dcid:Count_Person_Female,,
dcid:wikidataId/Q183544,1851,140748,dcid:Count_Person,,
dcid:wikidataId/Q183544,1851,70813,dcid:Count_Person_Male,,
dcid:wikidataId/Q183544,1851,69935,dcid:Count_Person_Female,,
dcid:wikidataId/Q184445,1851,112076,dcid:Count_Person,,
dcid:wikidataId/Q184445,1851,55284,dcid:Count_Person_Male,,
dcid:wikidataId/Q184445,1851,56792,dcid:Count_Person_Female,,
dcid:wikidataId/Q182633,1851,111407,dcid:Count_Person,,
dcid:wikidataId/Q182633,1851,56095,dcid:Count_Person_Male,,
dcid:wikidataId/Q182633,1851,55312,dcid:Count_Person_Female,,
dcid:wikidataId/Q184599,1851,180158,dcid:Count_Person,,
dcid:wikidataId/Q184599,1851,86938,dcid:Count_Person_Male,,
dcid:wikidataId/Q184599,1851,93220,dcid:Count_Person_Female,,
dcid:wikidataId/Q182591,1851,98979,dcid:Count_Person,,
dcid:wikidataId/Q182591,1851,50230,dcid:Count_Person_Male,,
dcid:wikidataId/Q182591,1851,48749,dcid:Count_Person_Female,,
dcid:wikidataId/Q181862,1851,212440,dcid:Count_Person,,
dcid:wikidataId/Q181862,1851,103953,dcid:Count_Person_Male,,
dcid:wikidataId/Q181862,1851,108487,dcid:Count_Person_Female,,
dcid:wikidataId/Q162475,1851,649308,dcid:Count_Person,,
dcid:wikidataId/Q162475,1851,318149,dcid:Count_Person_Male,,
dcid:wikidataId/Q162475,1851,331159,dcid:Count_Person_Female,,
dcid:wikidataId/Q184469,1851,238254,dcid:Count_Person,,
dcid:wikidataId/Q184469,1851,116511,dcid:Count_Person_Male,,
dcid:wikidataId/Q184469,1851,121743,dcid:Count_Person_Female,,
dcid:wikidataId/Q178283,1851,262132,dcid:Count_Person,,
dcid:wikidataId/Q178283,1851,127387,dcid:Count_Person_Male,,
dcid:wikidataId/Q178283,1851,134745,dcid:Count_Person_Female,,
dcid:wikidataId/Q184618,1851,331567,dcid:Count_Person,,
dcid:wikidataId/Q184618,1851,160024,dcid:Count_Person_Male,,
dcid:wikidataId/Q184618,1851,171543,dcid:Count_Person_Female,,
dcid:wikidataId/Q184594,1851,164035,dcid:Count_Person,,
dcid:wikidataId/Q184594,1851,78955,dcid:Count_Person_Male,,
dcid:wikidataId/Q184594,1851,85080,dcid:Count_Person_Female,,
dcid:wikidataId/Q169923,1851,321684,dcid:Count_Person,,
dcid:wikidataId/Q169923,1851,157135,dcid:Count_Person_Male,,
dcid:wikidataId/Q169923,1851,164549,dcid:Count_Person_Female,,
dcid:wikidataId/Q107397,1851,111897,dcid:Count_Person,,
dcid:wikidataId/Q107397,1851,56111,dcid:Count_Person_Male,,
dcid:wikidataId/Q107397,1851,55786,dcid:Count_Person_Female,,
dcid:wikidataId/Q178626,1851,274499,dcid:Count_Person,,
dcid:wikidataId/Q178626,1851,133264,dcid:Count_Person_Male,,
dcid:wikidataId/Q178626,1851,141235,dcid:Count_Person_Female,,
dcid:wikidataId/Q179437,1851,173436,dcid:Count_Person,,
dcid:wikidataId/Q179437,1851,86411,dcid:Count_Person_Male,,
dcid:wikidataId/Q179437,1851,87025,dcid:Count_Person_Female,,
dcid:wikidataId/Q179325,1851,128515,dcid:Count_Person,,
dcid:wikidataId/Q179325,1851,62881,dcid:Count_Person_Male,,
dcid:wikidataId/Q179325,1851,65634,dcid:Count_Person_Female,,
dcid:wikidataId/Q187402,1851,174071,dcid:Count_Person,,
dcid:wikidataId/Q187402,1851,86610,dcid:Count_Person_Male,,
dcid:wikidataId/Q187402,1851,87461,dcid:Count_Person_Female,,
dcid:wikidataId/Q179424,1851,255158,dcid:Count_Person,,
dcid:wikidataId/Q179424,1851,124723,dcid:Count_Person_Male,,
dcid:wikidataId/Q179424,1851,130435,dcid:Count_Person_Female,,
dcid:wikidataId/Q184760,1851,141823,dcid:Count_Person,,
dcid:wikidataId/Q184760,1851,68827,dcid:Count_Person_Male,,
dcid:wikidataId/Q184760,1851,72996,dcid:Count_Person_Female,,
dcid:country/IRL,1861,4402111,dcid:Count_Person,,
dcid:country/IRL,1861,2169042,dcid:Count_Person_Male,,
dcid:country/IRL,1861,2233069,dcid:Count_Person_Female,,
dcid:wikidataId/Q181882,1861,57137,dcid:Count_Person,,
dcid:wikidataId/Q181882,1861,28139,dcid:Count_Person_Male,,
dcid:wikidataId/Q181882,1861,28998,dcid:Count_Person_Female,,
dcid:wikidataId/Q1761,1861,410252,dcid:Count_Person,,
dcid:wikidataId/Q1761,1861,191435,dcid:Count_Person_Male,,
dcid:wikidataId/Q1761,1861,218817,dcid:Count_Person_Female,,
dcid:wikidataId/Q173332,1861,90946,dcid:Count_Person,,
dcid:wikidataId/Q173332,1861,48960,dcid:Count_Person_Male,,
dcid:wikidataId/Q173332,1861,41986,dcid:Count_Person_Female,,
dcid:wikidataId/Q180231,1861,124515,dcid:Count_Person,,
dcid:wikidataId/Q180231,1861,60317,dcid:Count_Person_Male,,
dcid:wikidataId/Q180231,1861,64198,dcid:Count_Person_Female,,
dcid:wikidataId/Q55299,1861,90650,dcid:Count_Person,,
dcid:wikidataId/Q55299,1861,45112,dcid:Count_Person_Male,,
dcid:wikidataId/Q55299,1861,45538,dcid:Count_Person_Female,,
dcid:wikidataId/Q186220,1861,71694,dcid:Count_Person,,
dcid:wikidataId/Q186220,1861,36044,dcid:Count_Person_Male,,
dcid:wikidataId/Q186220,1861,35650,dcid:Count_Person_Female,,
dcid:wikidataId/Q183539,1861,90713,dcid:Count_Person,,
dcid:wikidataId/Q183539,1861,44241,dcid:Count_Person_Male,,
dcid:wikidataId/Q183539,1861,46472,dcid:Count_Person_Female,,
dcid:wikidataId/Q183544,1861,110373,dcid:Count_Person,,
dcid:wikidataId/Q183544,1861,55800,dcid:Count_Person_Male,,
dcid:wikidataId/Q183544,1861,54573,dcid:Count_Person_Female,,
dcid:wikidataId/Q184445,1861,90043,dcid:Count_Person,,
dcid:wikidataId/Q184445,1861,45513,dcid:Count_Person_Male,,
dcid:wikidataId/Q184445,1861,44530,dcid:Count_Person_Female,,
dcid:wikidataId/Q182633,1861,90879,dcid:Count_Person,,
dcid:wikidataId/Q182633,1861,46218,dcid:Count_Person_Male,,
dcid:wikidataId/Q182633,1861,44661,dcid:Count_Person_Female,,
dcid:wikidataId/Q184599,1861,143954,dcid:Count_Person,,
dcid:wikidataId/Q184599,1861,69104,dcid:Count_Person_Male,,
dcid:wikidataId/Q184599,1861,74850,dcid:Count_Person_Female,,
dcid:wikidataId/Q182591,1861,86479,dcid:Count_Person,,
dcid:wikidataId/Q182591,1861,44122,dcid:Count_Person_Male,,
dcid:wikidataId/Q182591,1861,42357,dcid:Count_Person_Female,,
dcid:wikidataId/Q181862,1861,166305,dcid:Count_Person,,
dcid:wikidataId/Q181862,1861,82541,dcid:Count_Person_Male,,
dcid:wikidataId/Q181862,1861,83764,dcid:Count_Person_Female,,
dcid:wikidataId/Q162475,1861,544818,dcid:Count_Person,,
dcid:wikidataId/Q162475,1861,269637,dcid:Count_Person_Male,,
dcid:wikidataId/Q162475,1861,275181,dcid:Count_Person_Female,,
dcid:wikidataId/Q184469,1861,201800,dcid:Count_Person,,
dcid:wikidataId/Q184469,1861,99999,dcid:Count_Person_Male,,
dcid:wikidataId/Q184469,1861,101801,dcid:Count_Person_Female,,
dcid:wikidataId/Q178283,1861,217277,dcid:Count_Person,,
dcid:wikidataId/Q178283,1861,105712,dcid:Count_Person_Male,,
dcid:wikidataId/Q178283,1861,111565,dcid:Count_Person_Female,,
dcid:wikidataId/Q184618,1861,249106,dcid:Count_Person,,
dcid:wikidataId/Q184618,1861,122483,dcid:Count_Person_Male,,
dcid:wikidataId/Q184618,1861,126623,dcid:Count_Person_Female,,
dcid:wikidataId/Q184594,1861,134252,dcid:Count_Person,,
dcid:wikidataId/Q184594,1861,64310,dcid:Count_Person_Male,,
dcid:wikidataId/Q184594,1861,69942,dcid:Count_Person_Female,,
dcid:wikidataId/Q169923,1861,271478,dcid:Count_Person,,
dcid:wikidataId/Q169923,1861,134057,dcid:Count_Person_Male,,
dcid:wikidataId/Q169923,1861,137421,dcid:Count_Person_Female,,
dcid:wikidataId/Q107397,1861,104744,dcid:Count_Person,,
dcid:wikidataId/Q107397,1861,52562,dcid:Count_Person_Male,,
dcid:wikidataId/Q107397,1861,52182,dcid:Count_Person_Female,,
dcid:wikidataId/Q178626,1861,254796,dcid:Count_Person,,
dcid:wikidataId/Q178626,1861,125636,dcid:Count_Person_Male,,
dcid:wikidataId/Q178626,1861,129160,dcid:Count_Person_Female,,
dcid:wikidataId/Q179437,1861,157272,dcid:Count_Person,,
dcid:wikidataId/Q179437,1861,79841,dcid:Count_Person_Male,,
dcid:wikidataId/Q179437,1861,77431,dcid:Count_Person_Female,,
dcid:wikidataId/Q179325,1861,124845,dcid:Count_Person,,
dcid:wikidataId/Q179325,1861,61939,dcid:Count_Person_Male,,
dcid:wikidataId/Q179325,1861,62906,dcid:Count_Person_Female,,
dcid:wikidataId/Q187402,1861,153906,dcid:Count_Person,,
dcid:wikidataId/Q187402,1861,77503,dcid:Count_Person_Male,,
dcid:wikidataId/Q187402,1861,76403,dcid:Count_Person_Female,,
dcid:wikidataId/Q179424,1861,237395,dcid:Count_Person,,
dcid:wikidataId/Q179424,1861,115875,dcid:Count_Person_Male,,
dcid:wikidataId/Q179424,1861,121520,dcid:Count_Person_Female,,
dcid:wikidataId/Q184760,1861,126482,dcid:Count_Person,,
dcid:wikidataId/Q184760,1861,61942,dcid:Count_Person_Male,,
dcid:wikidataId/Q184760,1861,64540,dcid:Count_Person_Female,,
dcid:country/IRL,1871,4053187,dcid:Count_Person,,
dcid:country/IRL,1871,1992468,dcid:Count_Person_Male,,
dcid:country/IRL,1871,2060719,dcid:Count_Person_Female,,
dcid:wikidataId/Q181882,1871,51650,dcid:Count_Person,,
dcid:wikidataId/Q181882,1871,25464,dcid:Count_Person_Male,,
dcid:wikidataId/Q181882,1871,26186,dcid:Count_Person_Female,,
dcid:wikidataId/Q1761,1871,405262,dcid:Count_Person,,
dcid:wikidataId/Q1761,1871,188108,dcid:Count_Person_Male,,
dcid:wikidataId/Q1761,1871,217154,dcid:Count_Person_Female,,
dcid:wikidataId/Q173332,1871,83614,dcid:Count_Person,,
dcid:wikidataId/Q173332,1871,44946,dcid:Count_Person_Male,,
dcid:wikidataId/Q173332,1871,38668,dcid:Count_Person_Female,,
dcid:wikidataId/Q180231,1871,109379,dcid:Count_Person,,
dcid:wikidataId/Q180231,1871,52965,dcid:Count_Person_Male,,
dcid:wikidataId/Q180231,1871,56414,dcid:Count_Person_Female,,
dcid:wikidataId/Q55299,1871,79771,dcid:Count_Person,,
dcid:wikidataId/Q55299,1871,39843,dcid:Count_Person_Male,,
dcid:wikidataId/Q55299,1871,39928,dcid:Count_Person_Female,,
dcid:wikidataId/Q186220,1871,64501,dcid:Count_Person,,
dcid:wikidataId/Q186220,1871,32512,dcid:Count_Person_Male,,
dcid:wikidataId/Q186220,1871,31989,dcid:Count_Person_Female,,
dcid:wikidataId/Q183539,1871,84021,dcid:Count_Person,,
dcid:wikidataId/Q183539,1871,41033,dcid:Count_Person_Male,,
dcid:wikidataId/Q183539,1871,42988,dcid:Count_Person_Female,,
dcid:wikidataId/Q183544,1871,95558,dcid:Count_Person,,
dcid:wikidataId/Q183544,1871,48437,dcid:Count_Person_Male,,
dcid:wikidataId/Q183544,1871,47121,dcid:Count_Person_Female,,
dcid:wikidataId/Q184445,1871,75900,dcid:Count_Person,,
dcid:wikidataId/Q184445,1871,38307,dcid:Count_Person_Male,,
dcid:wikidataId/Q184445,1871,37593,dcid:Count_Person_Female,,
dcid:wikidataId/Q182633,1871,78432,dcid:Count_Person,,
dcid:wikidataId/Q182633,1871,39804,dcid:Count_Person_Male,,
dcid:wikidataId/Q182633,1871,38628,dcid:Count_Person_Female,,
dcid:wikidataId/Q184599,1871,132666,dcid:Count_Person,,
dcid:wikidataId/Q184599,1871,64199,dcid:Count_Person_Male,,
dcid:wikidataId/Q184599,1871,68467,dcid:Count_Person_Female,,
dcid:wikidataId/Q182591,1871,78697,dcid:Count_Person,,
dcid:wikidataId/Q182591,1871,39496,dcid:Count_Person_Male,,
dcid:wikidataId/Q182591,1871,39201,dcid:Count_Person_Female,,
dcid:wikidataId/Q181862,1871,147864,dcid:Count_Person,,
dcid:wikidataId/Q181862,1871,73442,dcid:Count_Person_Male,,
dcid:wikidataId/Q181862,1871,74422,dcid:Count_Person_Female,,
dcid:wikidataId/Q162475,1871,517076,dcid:Count_Person,,
dcid:wikidataId/Q162475,1871,256062,dcid:Count_Person_Male,,
dcid:wikidataId/Q162475,1871,261014,dcid:Count_Person_Female,,
dcid:wikidataId/Q184469,1871,196586,dcid:Count_Person,,
dcid:wikidataId/Q184469,1871,97913,dcid:Count_Person_Male,,
dcid:wikidataId/Q184469,1871,98673,dcid:Count_Person_Female,,
dcid:wikidataId/Q178283,1871,191936,dcid:Count_Person,,
dcid:wikidataId/Q178283,1871,93112,dcid:Count_Person_Male,,
dcid:wikidataId/Q178283,1871,98824,dcid:Count_Person_Female,,
dcid:wikidataId/Q184618,1871,216713,dcid:Count_Person,,
dcid:wikidataId/Q184618,1871,106499,dcid:Count_Person_Male,,
dcid:wikidataId/Q184618,1871,110214,dcid:Count_Person_Female,,
dcid:wikidataId/Q184594,1871,123310,dcid:Count_Person,,
dcid:wikidataId/Q184594,1871,59078,dcid:Count_Person_Male,,
dcid:wikidataId/Q184594,1871,64232,dcid:Count_Person_Female,,
dcid:wikidataId/Q169923,1871,248458,dcid:Count_Person,,
dcid:wikidataId/Q169923,1871,122496,dcid:Count_Person_Male,,
dcid:wikidataId/Q169923,1871,125962,dcid:Count_Person_Female,,
dcid:wikidataId/Q107397,1871,95562,dcid:Count_Person,,
dcid:wikidataId/Q107397,1871,47724,dcid:Count_Person_Male,,
dcid:wikidataId/Q107397,1871,47838,dcid:Count_Person_Female,,
dcid:wikidataId/Q178626,1871,246030,dcid:Count_Person,,
dcid:wikidataId/Q178626,1871,120877,dcid:Count_Person_Male,,
dcid:wikidataId/Q178626,1871,125153,dcid:Count_Person_Female,,
dcid:wikidataId/Q179437,1871,140670,dcid:Count_Person,,
dcid:wikidataId/Q179437,1871,70647,dcid:Count_Person_Male,,
dcid:wikidataId/Q179437,1871,70023,dcid:Count_Person_Female,,
dcid:wikidataId/Q179325,1871,115493,dcid:Count_Person,,
dcid:wikidataId/Q179325,1871,56984,dcid:Count_Person_Male,,
dcid:wikidataId/Q179325,1871,58509,dcid:Count_Person_Female,,
dcid:wikidataId/Q187402,1871,140735,dcid:Count_Person,,
dcid:wikidataId/Q187402,1871,70479,dcid:Count_Person_Male,,
dcid:wikidataId/Q187402,1871,70256,dcid:Count_Person_Female,,
dcid:wikidataId/Q179424,1871,218334,dcid:Count_Person,,
dcid:wikidataId/Q179424,1871,106080,dcid:Count_Person_Male,,
dcid:wikidataId/Q179424,1871,112254,dcid:Count_Person_Female,,
dcid:wikidataId/Q184760,1871,114969,dcid:Count_Person,,
dcid:wikidataId/Q184760,1871,55961,dcid:Count_Person_Male,,
dcid:wikidataId/Q184760,1871,59008,dcid:Count_Person_Female,,
dcid:country/IRL,1881,3870020,dcid:Count_Person,,
dcid:country/IRL,1881,1912438,dcid:Count_Person_Male,,
dcid:country/IRL,1881,1957582,dcid:Count_Person_Female,,
dcid:wikidataId/Q181882,1881,46568,dcid:Count_Person,,
dcid:wikidataId/Q181882,1881,23078,dcid:Count_Person_Male,,
dcid:wikidataId/Q181882,1881,23490,dcid:Count_Person_Female,,
dcid:wikidataId/Q1761,1881,418910,dcid:Count_Person,,
dcid:wikidataId/Q1761,1881,197740,dcid:Count_Person_Male,,
dcid:wikidataId/Q1761,1881,221170,dcid:Count_Person_Female,,
dcid:wikidataId/Q173332,1881,75804,dcid:Count_Person,,
dcid:wikidataId/Q173332,1881,40701,dcid:Count_Person_Male,,
dcid:wikidataId/Q173332,1881,35103,dcid:Count_Person_Female,,
dcid:wikidataId/Q180231,1881,99531,dcid:Count_Person,,
dcid:wikidataId/Q180231,1881,48971,dcid:Count_Person_Male,,
dcid:wikidataId/Q180231,1881,50560,dcid:Count_Person_Female,,
dcid:wikidataId/Q55299,1881,73124,dcid:Count_Person,,
dcid:wikidataId/Q55299,1881,36861,dcid:Count_Person_Male,,
dcid:wikidataId/Q55299,1881,36263,dcid:Count_Person_Female,,
dcid:wikidataId/Q186220,1881,61009,dcid:Count_Person,,
dcid:wikidataId/Q186220,1881,30770,dcid:Count_Person_Male,,
dcid:wikidataId/Q186220,1881,30239,dcid:Count_Person_Female,,
dcid:wikidataId/Q183539,1881,77684,dcid:Count_Person,,
dcid:wikidataId/Q183539,1881,37989,dcid:Count_Person_Male,,
dcid:wikidataId/Q183539,1881,39695,dcid:Count_Person_Female,,
dcid:wikidataId/Q183544,1881,87469,dcid:Count_Person,,
dcid:wikidataId/Q183544,1881,44315,dcid:Count_Person_Male,,
dcid:wikidataId/Q183544,1881,43154,dcid:Count_Person_Female,,
dcid:wikidataId/Q184445,1881,72852,dcid:Count_Person,,
dcid:wikidataId/Q184445,1881,37106,dcid:Count_Person_Male,,
dcid:wikidataId/Q184445,1881,35746,dcid:Count_Person_Female,,
dcid:wikidataId/Q182633,1881,71798,dcid:Count_Person,,
dcid:wikidataId/Q182633,1881,36478,dcid:Count_Person_Male,,
dcid:wikidataId/Q182633,1881,35320,dcid:Count_Person_Female,,
dcid:wikidataId/Q184599,1881,123854,dcid:Count_Person,,
dcid:wikidataId/Q184599,1881,60928,dcid:Count_Person_Male,,
dcid:wikidataId/Q184599,1881,62926,dcid:Count_Person_Female,,
dcid:wikidataId/Q182591,1881,70386,dcid:Count_Person,,
dcid:wikidataId/Q182591,1881,35101,dcid:Count_Person_Male,,
dcid:wikidataId/Q182591,1881,35285,dcid:Count_Person_Female,,
dcid:wikidataId/Q181862,1881,141457,dcid:Count_Person,,
dcid:wikidataId/Q181862,1881,71058,dcid:Count_Person_Male,,
dcid:wikidataId/Q181862,1881,70399,dcid:Count_Person_Female,,
dcid:wikidataId/Q162475,1881,495607,dcid:Count_Person,,
dcid:wikidataId/Q162475,1881,246044,dcid:Count_Person_Male,,
dcid:wikidataId/Q162475,1881,249563,dcid:Count_Person_Female,,
dcid:wikidataId/Q184469,1881,201039,dcid:Count_Person,,
dcid:wikidataId/Q184469,1881,101208,dcid:Count_Person_Male,,
dcid:wikidataId/Q184469,1881,99831,dcid:Count_Person_Female,,
dcid:wikidataId/Q178283,1881,180632,dcid:Count_Person,,
dcid:wikidataId/Q178283,1881,88311,dcid:Count_Person_Male,,
dcid:wikidataId/Q178283,1881,92321,dcid:Count_Person_Female,,
dcid:wikidataId/Q184618,1881,199612,dcid:Count_Person,,
dcid:wikidataId/Q184618,1881,98755,dcid:Count_Person_Male,,
dcid:wikidataId/Q184618,1881,100857,dcid:Count_Person_Female,,
dcid:wikidataId/Q184594,1881,112768,dcid:Count_Person,,
dcid:wikidataId/Q184594,1881,54618,dcid:Count_Person_Male,,
dcid:wikidataId/Q184594,1881,58150,dcid:Count_Person_Female,,
dcid:wikidataId/Q169923,1881,242005,dcid:Count_Person,,
dcid:wikidataId/Q169923,1881,120609,dcid:Count_Person_Male,,
dcid:wikidataId/Q169923,1881,121396,dcid:Count_Person_Female,,
dcid:wikidataId/Q107397,1881,90372,dcid:Count_Person,,
dcid:wikidataId/Q107397,1881,45190,dcid:Count_Person_Male,,
dcid:wikidataId/Q107397,1881,45182,dcid:Count_Person_Female,,
dcid:wikidataId/Q178626,1881,245212,dcid:Count_Person,,
dcid:wikidataId/Q178626,1881,119421,dcid:Count_Person_Male,,
dcid:wikidataId/Q178626,1881,125791,dcid:Count_Person_Female,,
dcid:wikidataId/Q179437,1881,132490,dcid:Count_Person,,
dcid:wikidataId/Q179437,1881,66657,dcid:Count_Person_Male,,
dcid:wikidataId/Q179437,1881,65833,dcid:Count_Person_Female,,
dcid:wikidataId/Q179325,1881,111578,dcid:Count_Person,,
dcid:wikidataId/Q179325,1881,55144,dcid:Count_Person_Male,,
dcid:wikidataId/Q179325,1881,56434,dcid:Count_Person_Female,,
dcid:wikidataId/Q187402,1881,129476,dcid:Count_Person,,
dcid:wikidataId/Q187402,1881,64637,dcid:Count_Person_Male,,
dcid:wikidataId/Q187402,1881,64839,dcid:Count_Person_Female,,
dcid:wikidataId/Q179424,1881,206035,dcid:Count_Person,,
