observationAbout,observationDate,value,variableMeasured,unit,scalingFactor
dcid:wikidataId/Q822865,2009,3,dcid:Count_MortalityEvent_Suicide_Female,,
dcid:wikidataId/Q520000,2009,19,dcid:Count_MortalityEvent_Suicide,,
dcid:wikidataId/Q520000,2009,17,dcid:Count_MortalityEvent_Suicide_Male,,
dcid:wikidataId/Q520000,2009,2,dcid:Count_MortalityEvent_Suicide_Female,,
dcid:wikidataId/Q538417,2009,17,dcid:Count_MortalityEvent_Suicide,,
dcid:wikidataId/Q538417,2009,13,dcid:Count_MortalityEvent_Suicide_Male,,
dcid:wikidataId/Q538417,2009,4,dcid:Count_MortalityEvent_Suicide_Female,,
dcid:wikidataId/Q173332,2009,20,dcid:Count_MortalityEvent_Suicide,,
dcid:wikidataId/Q173332,2009,16,dcid:Count_MortalityEvent_Suicide_Male,,
dcid:wikidataId/Q173332,2009,4,dcid:Count_MortalityEvent_Suicide_Female,,
dcid:wikidataId/Q180231,2009,10,dcid:Count_MortalityEvent_Suicide,,
dcid:wikidataId/Q180231,2009,9,dcid:Count_MortalityEvent_Suicide_Male,,
dcid:wikidataId/Q180231,2009,1,dcid:Count_MortalityEvent_Suicide_Female,,
dcid:wikidataId/Q55299,2009,8,dcid:Count_MortalityEvent_Suicide,,
dcid:wikidataId/Q55299,2009,6,dcid:Count_MortalityEvent_Suicide_Male,,
dcid:wikidataId/Q55299,2009,2,dcid:Count_MortalityEvent_Suicide_Female,,
dcid:wikidataId/Q186220,2009,4,dcid:Count_MortalityEvent_Suicide,,
dcid:wikidataId/Q186220,2009,2,dcid:Count_MortalityEvent_Suicide_Male,,
dcid:wikidataId/Q186220,2009,2,dcid:Count_MortalityEvent_Suicide_Female,,
dcid:wikidataId/Q183539,2009,16,dcid:Count_MortalityEvent_Suicide,,
dcid:wikidataId/Q183539,2009,13,dcid:Count_MortalityEvent_Suicide_Male,,
dcid:wikidataId/Q183539,2009,3,dcid:Count_MortalityEvent_Suicide_Female,,
dcid:wikidataId/Q183544,2009,21,dcid:Count_MortalityEvent_Suicide,,
dcid:wikidataId/Q183544,2009,17,dcid:Count_MortalityEvent_Suicide_Male,,
dcid:wikidataId/Q183544,2009,4,dcid:Count_MortalityEvent_Suicide_Female,,
dcid:wikidataId/Q184445,2009,12,dcid:Count_MortalityEvent_Suicide,,
dcid:wikidataId/Q184445,2009,9,dcid:Count_MortalityEvent_Suicide_Male,,
dcid:wikidataId/Q184445,2009,3,dcid:Count_MortalityEvent_Suicide_Female,,
dcid:wikidataId/Q182633,2009,11,dcid:Count_MortalityEvent_Suicide,,
dcid:wikidataId/Q182633,2009,7,dcid:Count_MortalityEvent_Suicide_Male,,
dcid:wikidataId/Q182633,2009,4,dcid:Count_MortalityEvent_Suicide_Female,,
dcid:wikidataId/Q184599,2009,19,dcid:Count_MortalityEvent_Suicide,,
dcid:wikidataId/Q184599,2009,13,dcid:Count_MortalityEvent_Suicide_Male,,
dcid:wikidataId/Q184599,2009,6,dcid:Count_MortalityEvent_Suicide_Female,,
dcid:wikidataId/Q182591,2009,15,dcid:Count_MortalityEvent_Suicide,,
dcid:wikidataId/Q182591,2009,12,dcid:Count_MortalityEvent_Suicide_Male,,
dcid:wikidataId/Q182591,2009,3,dcid:Count_MortalityEvent_Suicide_Female,,
dcid:wikidataId/Q181862,2009,18,dcid:Count_MortalityEvent_Suicide,,
dcid:wikidataId/Q181862,2009,13,dcid:Count_MortalityEvent_Suicide_Male,,
dcid:wikidataId/Q181862,2009,5,dcid:Count_MortalityEvent_Suicide_Female,,
dcid:wikidataId/Q36647,2009,26,dcid:Count_MortalityEvent_Suicide,,
dcid:wikidataId/Q36647,2009,21,dcid:Count_MortalityEvent_Suicide_Male,,
dcid:wikidataId/Q36647,2009,5,dcid:Count_MortalityEvent_Suicide_Female,,
dcid:wikidataId/Q162475,2009,54,dcid:Count_MortalityEvent_Suicide,,
dcid:wikidataId/Q162475,2009,45,dcid:Count_MortalityEvent_Suicide_Male,,
dcid:wikidataId/Q162475,2009,9,dcid:Count_MortalityEvent_Suicide_Female,,
dcid:wikidataId/Q184469,2009,29,dcid:Count_MortalityEvent_Suicide,,
dcid:wikidataId/Q184469,2009,24,dcid:Count_MortalityEvent_Suicide_Male,,
dcid:wikidataId/Q184469,2009,5,dcid:Count_MortalityEvent_Suicide_Female,,
dcid:wikidataId/Q133315,2009,7,dcid:Count_MortalityEvent_Suicide,,
dcid:wikidataId/Q133315,2009,6,dcid:Count_MortalityEvent_Suicide_Male,,
dcid:wikidataId/Q133315,2009,1,dcid:Count_MortalityEvent_Suicide_Female,,
dcid:wikidataId/Q178283,2009,17,dcid:Count_MortalityEvent_Suicide,,
dcid:wikidataId/Q178283,2009,14,dcid:Count_MortalityEvent_Suicide_Male,,
dcid:wikidataId/Q178283,2009,3,dcid:Count_MortalityEvent_Suicide_Female,,
dcid:wikidataId/Q1076424,2009,15,dcid:Count_MortalityEvent_Suicide,,
dcid:wikidataId/Q1076424,2009,14,dcid:Count_MortalityEvent_Suicide_Male,,
dcid:wikidataId/Q1076424,2009,1,dcid:Count_MortalityEvent_Suicide_Female,,
dcid:wikidataId/Q1076415,2009,14,dcid:Count_MortalityEvent_Suicide,,
dcid:wikidataId/Q1076415,2009,11,dcid:Count_MortalityEvent_Suicide_Male,,
dcid:wikidataId/Q1076415,2009,3,dcid:Count_MortalityEvent_Suicide_Female,,
dcid:wikidataId/Q183551,2009,9,dcid:Count_MortalityEvent_Suicide,,
dcid:wikidataId/Q183551,2009,8,dcid:Count_MortalityEvent_Suicide_Male,,
dcid:wikidataId/Q183551,2009,1,dcid:Count_MortalityEvent_Suicide_Female,,
dcid:wikidataId/Q184594,2009,9,dcid:Count_MortalityEvent_Suicide,,
dcid:wikidataId/Q184594,2009,7,dcid:Count_MortalityEvent_Suicide_Male,,
dcid:wikidataId/Q184594,2009,2,dcid:Count_MortalityEvent_Suicide_Female,,
dcid:wikidataId/Q129610,2009,6,dcid:Count_MortalityEvent_Suicide,,
dcid:wikidataId/Q129610,2009,6,dcid:Count_MortalityEvent_Suicide_Male,,
dcid:wikidataId/Q129610,2009,0,dcid:Count_MortalityEvent_Suicide_Female,,
dcid:wikidataId/Q169923,2009,22,dcid:Count_MortalityEvent_Suicide,,
dcid:wikidataId/Q169923,2009,19,dcid:Count_MortalityEvent_Suicide_Male,,
dcid:wikidataId/Q169923,2009,3,dcid:Count_MortalityEvent_Suicide_Female,,
dcid:wikidataId/Q107397,2009,4,dcid:Count_MortalityEvent_Suicide,,
dcid:wikidataId/Q107397,2009,3,dcid:Count_MortalityEvent_Suicide_Male,,
dcid:wikidataId/Q107397,2009,1,dcid:Count_MortalityEvent_Suicide_Female,,
dcid:wikidataId/Q178626,2009,17,dcid:Count_MortalityEvent_Suicide,,
dcid:wikidataId/Q178626,2009,14,dcid:Count_MortalityEvent_Suicide_Male,,
dcid:wikidataId/Q178626,2009,3,dcid:Count_MortalityEvent_Suicide_Female,,
dcid:wikidataId/Q179437,2009,5,dcid:Count_MortalityEvent_Suicide,,
dcid:wikidataId/Q179437,2009,3,dcid:Count_MortalityEvent_Suicide_Male,,
dcid:wikidataId/Q179437,2009,2,dcid:Count_MortalityEvent_Suicide_Female,,
dcid:wikidataId/Q179325,2009,6,dcid:Count_MortalityEvent_Suicide,,
dcid:wikidataId/Q179325,2009,6,dcid:Count_MortalityEvent_Suicide_Male,,
dcid:wikidataId/Q179325,2009,0,dcid:Count_MortalityEvent_Suicide_Female,,
dcid:wikidataId/Q187402,2009,7,dcid:Count_MortalityEvent_Suicide,,
dcid:wikidataId/Q187402,2009,6,dcid:Count_MortalityEvent_Suicide_Male,,
dcid:wikidataId/Q187402,2009,1,dcid:Count_MortalityEvent_Suicide_Female,,
dcid:wikidataId/Q179424,2009,19,dcid:Count_MortalityEvent_Suicide,,
dcid:wikidataId/Q179424,2009,17,dcid:Count_MortalityEvent_Suicide_Male,,
dcid:wikidataId/Q179424,2009,2,dcid:Count_MortalityEvent_Suicide_Female,,
dcid:wikidataId/Q184760,2009,7,dcid:Count_MortalityEvent_Suicide,,
dcid:wikidataId/Q184760,2009,6,dcid:Count_MortalityEvent_Suicide_Male,,
dcid:wikidataId/Q184760,2009,1,dcid:Count_MortalityEvent_Suicide_Female,,
dcid:nuts/IE041,2009,59,dcid:Count_MortalityEvent_Suicide,,
dcid:nuts/IE041,2009,51,dcid:Count_MortalityEvent_Suicide_Male,,
dcid:nuts/IE041,2009,8,dcid:Count_MortalityEvent_Suicide_Female,,
dcid:nuts/IE063,2009,35,dcid:Count_MortalityEvent_Suicide,,
dcid:nuts/IE063,2009,24,dcid:Count_MortalityEvent_Suicide_Male,,
dcid:nuts/IE063,2009,11,dcid:Count_MortalityEvent_Suicide_Female,,
dcid:nuts/IE042,2009,50,dcid:Count_MortalityEvent_Suicide,,
dcid:nuts/IE042,2009,42,dcid:Count_MortalityEvent_Suicide_Male,,
dcid:nuts/IE042,2009,8,dcid:Count_MortalityEvent_Suicide_Female,,
dcid:wikidataId/Q1761,2009,119,dcid:Count_MortalityEvent_Suicide,,
dcid:wikidataId/Q1761,2009,91,dcid:Count_MortalityEvent_Suicide_Male,,
dcid:wikidataId/Q1761,2009,28,dcid:Count_MortalityEvent_Suicide_Female,,
dcid:nuts/IE062,2009,56,dcid:Count_MortalityEvent_Suicide,,
dcid:nuts/IE062,2009,45,dcid:Count_MortalityEvent_Suicide_Male,,
dcid:nuts/IE062,2009,11,dcid:Count_MortalityEvent_Suicide_Female,,
dcid:nuts/IE051,2009,57,dcid:Count_MortalityEvent_Suicide,,
dcid:nuts/IE051,2009,47,dcid:Count_MortalityEvent_Suicide_Male,,
dcid:nuts/IE051,2009,10,dcid:Count_MortalityEvent_Suicide_Female,,
dcid:nuts/IE052,2009,67,dcid:Count_MortalityEvent_Suicide,,
dcid:nuts/IE052,2009,53,dcid:Count_MortalityEvent_Suicide_Male,,
dcid:nuts/IE052,2009,14,dcid:Count_MortalityEvent_Suicide_Female,,
dcid:nuts/IE053,2009,109,dcid:Count_MortalityEvent_Suicide,,
dcid:nuts/IE053,2009,90,dcid:Count_MortalityEvent_Suicide_Male,,
dcid:nuts/IE053,2009,19,dcid:Count_MortalityEvent_Suicide_Female,,
dcid:wikidataId/Q181882,2010,7,dcid:Count_MortalityEvent_Suicide,,
dcid:wikidataId/Q181882,2010,7,dcid:Count_MortalityEvent_Suicide_Male,,
dcid:wikidataId/Q181882,2010,0,dcid:Count_MortalityEvent_Suicide_Female,,
dcid:wikidataId/Q4169280,2010,51,dcid:Count_MortalityEvent_Suicide,,
dcid:wikidataId/Q4169280,2010,35,dcid:Count_MortalityEvent_Suicide_Male,,
dcid:wikidataId/Q4169280,2010,16,dcid:Count_MortalityEvent_Suicide_Female,,
dcid:wikidataId/Q822865,2010,18,dcid:Count_MortalityEvent_Suicide,,
dcid:wikidataId/Q822865,2010,16,dcid:Count_MortalityEvent_Suicide_Male,,
dcid:wikidataId/Q822865,2010,2,dcid:Count_MortalityEvent_Suicide_Female,,
dcid:wikidataId/Q520000,2010,19,dcid:Count_MortalityEvent_Suicide,,
dcid:wikidataId/Q520000,2010,17,dcid:Count_MortalityEvent_Suicide_Male,,
dcid:wikidataId/Q520000,2010,2,dcid:Count_MortalityEvent_Suicide_Female,,
dcid:wikidataId/Q538417,2010,18,dcid:Count_MortalityEvent_Suicide,,
dcid:wikidataId/Q538417,2010,15,dcid:Count_MortalityEvent_Suicide_Male,,
dcid:wikidataId/Q538417,2010,3,dcid:Count_MortalityEvent_Suicide_Female,,
dcid:wikidataId/Q173332,2010,18,dcid:Count_MortalityEvent_Suicide,,
dcid:wikidataId/Q173332,2010,14,dcid:Count_MortalityEvent_Suicide_Male,,
dcid:wikidataId/Q173332,2010,4,dcid:Count_MortalityEvent_Suicide_Female,,
dcid:wikidataId/Q180231,2010,8,dcid:Count_MortalityEvent_Suicide,,
dcid:wikidataId/Q180231,2010,6,dcid:Count_MortalityEvent_Suicide_Male,,
dcid:wikidataId/Q180231,2010,2,dcid:Count_MortalityEvent_Suicide_Female,,
dcid:wikidataId/Q55299,2010,18,dcid:Count_MortalityEvent_Suicide,,
dcid:wikidataId/Q55299,2010,16,dcid:Count_MortalityEvent_Suicide_Male,,
dcid:wikidataId/Q55299,2010,2,dcid:Count_MortalityEvent_Suicide_Female,,
dcid:wikidataId/Q186220,2010,4,dcid:Count_MortalityEvent_Suicide,,
dcid:wikidataId/Q186220,2010,3,dcid:Count_MortalityEvent_Suicide_Male,,
dcid:wikidataId/Q186220,2010,1,dcid:Count_MortalityEvent_Suicide_Female,,
dcid:wikidataId/Q183539,2010,17,dcid:Count_MortalityEvent_Suicide,,
dcid:wikidataId/Q183539,2010,13,dcid:Count_MortalityEvent_Suicide_Male,,
dcid:wikidataId/Q183539,2010,4,dcid:Count_MortalityEvent_Suicide_Female,,
dcid:wikidataId/Q183544,2010,10,dcid:Count_MortalityEvent_Suicide,,
dcid:wikidataId/Q183544,2010,9,dcid:Count_MortalityEvent_Suicide_Male,,
dcid:wikidataId/Q183544,2010,1,dcid:Count_MortalityEvent_Suicide_Female,,
dcid:wikidataId/Q184445,2010,15,dcid:Count_MortalityEvent_Suicide,,
dcid:wikidataId/Q184445,2010,10,dcid:Count_MortalityEvent_Suicide_Male,,
dcid:wikidataId/Q184445,2010,5,dcid:Count_MortalityEvent_Suicide_Female,,
dcid:wikidataId/Q182633,2010,13,dcid:Count_MortalityEvent_Suicide,,
dcid:wikidataId/Q182633,2010,12,dcid:Count_MortalityEvent_Suicide_Male,,
dcid:wikidataId/Q182633,2010,1,dcid:Count_MortalityEvent_Suicide_Female,,
dcid:wikidataId/Q184599,2010,16,dcid:Count_MortalityEvent_Suicide,,
dcid:wikidataId/Q184599,2010,14,dcid:Count_MortalityEvent_Suicide_Male,,
dcid:wikidataId/Q184599,2010,2,dcid:Count_MortalityEvent_Suicide_Female,,
dcid:wikidataId/Q182591,2010,15,dcid:Count_MortalityEvent_Suicide,,
dcid:wikidataId/Q182591,2010,13,dcid:Count_MortalityEvent_Suicide_Male,,
dcid:wikidataId/Q182591,2010,2,dcid:Count_MortalityEvent_Suicide_Female,,
dcid:wikidataId/Q181862,2010,8,dcid:Count_MortalityEvent_Suicide,,
dcid:wikidataId/Q181862,2010,7,dcid:Count_MortalityEvent_Suicide_Male,,
dcid:wikidataId/Q181862,2010,1,dcid:Count_MortalityEvent_Suicide_Female,,
dcid:wikidataId/Q36647,2010,22,dcid:Count_MortalityEvent_Suicide,,
dcid:wikidataId/Q36647,2010,16,dcid:Count_MortalityEvent_Suicide_Male,,
dcid:wikidataId/Q36647,2010,6,dcid:Count_MortalityEvent_Suicide_Female,,
dcid:wikidataId/Q162475,2010,44,dcid:Count_MortalityEvent_Suicide,,
dcid:wikidataId/Q162475,2010,34,dcid:Count_MortalityEvent_Suicide_Male,,
dcid:wikidataId/Q162475,2010,10,dcid:Count_MortalityEvent_Suicide_Female,,
dcid:wikidataId/Q184469,2010,24,dcid:Count_MortalityEvent_Suicide,,
dcid:wikidataId/Q184469,2010,19,dcid:Count_MortalityEvent_Suicide_Male,,
dcid:wikidataId/Q184469,2010,5,dcid:Count_MortalityEvent_Suicide_Female,,
dcid:wikidataId/Q133315,2010,8,dcid:Count_MortalityEvent_Suicide,,
dcid:wikidataId/Q133315,2010,8,dcid:Count_MortalityEvent_Suicide_Male,,
dcid:wikidataId/Q133315,2010,0,dcid:Count_MortalityEvent_Suicide_Female,,
dcid:wikidataId/Q178283,2010,19,dcid:Count_MortalityEvent_Suicide,,
dcid:wikidataId/Q178283,2010,17,dcid:Count_MortalityEvent_Suicide_Male,,
dcid:wikidataId/Q178283,2010,2,dcid:Count_MortalityEvent_Suicide_Female,,
dcid:wikidataId/Q1076424,2010,6,dcid:Count_MortalityEvent_Suicide,,
dcid:wikidataId/Q1076424,2010,6,dcid:Count_MortalityEvent_Suicide_Male,,
dcid:wikidataId/Q1076424,2010,0,dcid:Count_MortalityEvent_Suicide_Female,,
dcid:wikidataId/Q1076415,2010,13,dcid:Count_MortalityEvent_Suicide,,
