observationAbout,observationDate,value,variableMeasured,unit,scalingFactor
dcid:wikidataId/Q178283,1891,302,dcid:Count_Person_IrelandOtherStatedReligion,,
dcid:wikidataId/Q178283,1891,0,dcid:Count_Person_Irreligion,,
dcid:wikidataId/Q178283,1891,0,dcid:indianCensus/Count_Person_Religion_ReligionNotStated,,
dcid:wikidataId/Q184618,1891,162871,dcid:Count_Person_RomanCatholicism,,
dcid:wikidataId/Q184618,1891,9126,dcid:Count_Person_ChurchOfIrelandIncludingProtestant,,
dcid:wikidataId/Q184618,1891,468,dcid:Count_Person_Presbyterian,,
dcid:wikidataId/Q184618,1891,558,dcid:Count_Person_WesleyanMethodist,,
dcid:wikidataId/Q184618,1891,11,dcid:Count_Person_Judaism,,
dcid:wikidataId/Q184618,1891,154,dcid:Count_Person_IrelandOtherStatedReligion,,
dcid:wikidataId/Q184618,1891,0,dcid:Count_Person_Irreligion,,
dcid:wikidataId/Q184618,1891,0,dcid:indianCensus/Count_Person_Religion_ReligionNotStated,,
dcid:wikidataId/Q184594,1891,92996,dcid:Count_Person_RomanCatholicism,,
dcid:wikidataId/Q184594,1891,4193,dcid:Count_Person_ChurchOfIrelandIncludingProtestant,,
dcid:wikidataId/Q184594,1891,306,dcid:Count_Person_Presbyterian,,
dcid:wikidataId/Q184594,1891,289,dcid:Count_Person_WesleyanMethodist,,
dcid:wikidataId/Q184594,1891,19,dcid:Count_Person_Judaism,,
dcid:wikidataId/Q184594,1891,448,dcid:Count_Person_IrelandOtherStatedReligion,,
dcid:wikidataId/Q184594,1891,0,dcid:Count_Person_Irreligion,,
dcid:wikidataId/Q184594,1891,0,dcid:indianCensus/Count_Person_Religion_ReligionNotStated,,
dcid:wikidataId/Q169923,1891,208364,dcid:Count_Person_RomanCatholicism,,
dcid:wikidataId/Q169923,1891,5340,dcid:Count_Person_ChurchOfIrelandIncludingProtestant,,
dcid:wikidataId/Q169923,1891,628,dcid:Count_Person_Presbyterian,,
dcid:wikidataId/Q169923,1891,271,dcid:Count_Person_WesleyanMethodist,,
dcid:wikidataId/Q169923,1891,0,dcid:Count_Person_Judaism,,
dcid:wikidataId/Q169923,1891,109,dcid:Count_Person_IrelandOtherStatedReligion,,
dcid:wikidataId/Q169923,1891,0,dcid:Count_Person_Irreligion,,
dcid:wikidataId/Q169923,1891,0,dcid:indianCensus/Count_Person_Religion_ReligionNotStated,,
dcid:wikidataId/Q107397,1891,71098,dcid:Count_Person_RomanCatholicism,,
dcid:wikidataId/Q107397,1891,6447,dcid:Count_Person_ChurchOfIrelandIncludingProtestant,,
dcid:wikidataId/Q107397,1891,246,dcid:Count_Person_Presbyterian,,
dcid:wikidataId/Q107397,1891,784,dcid:Count_Person_WesleyanMethodist,,
dcid:wikidataId/Q107397,1891,2,dcid:Count_Person_Judaism,,
dcid:wikidataId/Q107397,1891,41,dcid:Count_Person_IrelandOtherStatedReligion,,
dcid:wikidataId/Q107397,1891,0,dcid:Count_Person_Irreligion,,
dcid:wikidataId/Q107397,1891,0,dcid:indianCensus/Count_Person_Religion_ReligionNotStated,,
dcid:wikidataId/Q178626,1891,213602,dcid:Count_Person_RomanCatholicism,,
dcid:wikidataId/Q178626,1891,4351,dcid:Count_Person_ChurchOfIrelandIncludingProtestant,,
dcid:wikidataId/Q178626,1891,722,dcid:Count_Person_Presbyterian,,
dcid:wikidataId/Q178626,1891,218,dcid:Count_Person_WesleyanMethodist,,
dcid:wikidataId/Q178626,1891,2,dcid:Count_Person_Judaism,,
dcid:wikidataId/Q178626,1891,139,dcid:Count_Person_IrelandOtherStatedReligion,,
dcid:wikidataId/Q178626,1891,0,dcid:Count_Person_Irreligion,,
dcid:wikidataId/Q178626,1891,0,dcid:indianCensus/Count_Person_Religion_ReligionNotStated,,
dcid:wikidataId/Q179437,1891,110290,dcid:Count_Person_RomanCatholicism,,
dcid:wikidataId/Q179437,1891,3543,dcid:Count_Person_ChurchOfIrelandIncludingProtestant,,
dcid:wikidataId/Q179437,1891,336,dcid:Count_Person_Presbyterian,,
dcid:wikidataId/Q179437,1891,128,dcid:Count_Person_WesleyanMethodist,,
dcid:wikidataId/Q179437,1891,1,dcid:Count_Person_Judaism,,
dcid:wikidataId/Q179437,1891,99,dcid:Count_Person_IrelandOtherStatedReligion,,
dcid:wikidataId/Q179437,1891,0,dcid:Count_Person_Irreligion,,
dcid:wikidataId/Q179437,1891,0,dcid:indianCensus/Count_Person_Religion_ReligionNotStated,,
dcid:wikidataId/Q179325,1891,89015,dcid:Count_Person_RomanCatholicism,,
dcid:wikidataId/Q179325,1891,7389,dcid:Count_Person_ChurchOfIrelandIncludingProtestant,,
dcid:wikidataId/Q179325,1891,691,dcid:Count_Person_Presbyterian,,
dcid:wikidataId/Q179325,1891,580,dcid:Count_Person_WesleyanMethodist,,
dcid:wikidataId/Q179325,1891,3,dcid:Count_Person_Judaism,,
dcid:wikidataId/Q179325,1891,335,dcid:Count_Person_IrelandOtherStatedReligion,,
dcid:wikidataId/Q179325,1891,0,dcid:Count_Person_Irreligion,,
dcid:wikidataId/Q179325,1891,0,dcid:indianCensus/Count_Person_Religion_ReligionNotStated,,
dcid:wikidataId/Q187402,1891,90508,dcid:Count_Person_RomanCatholicism,,
dcid:wikidataId/Q187402,1891,16361,dcid:Count_Person_ChurchOfIrelandIncludingProtestant,,
dcid:wikidataId/Q187402,1891,3809,dcid:Count_Person_Presbyterian,,
dcid:wikidataId/Q187402,1891,1046,dcid:Count_Person_WesleyanMethodist,,
dcid:wikidataId/Q187402,1891,2,dcid:Count_Person_Judaism,,
dcid:wikidataId/Q187402,1891,191,dcid:Count_Person_IrelandOtherStatedReligion,,
dcid:wikidataId/Q187402,1891,0,dcid:Count_Person_Irreligion,,
dcid:wikidataId/Q187402,1891,0,dcid:indianCensus/Count_Person_Religion_ReligionNotStated,,
dcid:wikidataId/Q179424,1891,142893,dcid:Count_Person_RomanCatholicism,,
dcid:wikidataId/Q179424,1891,21884,dcid:Count_Person_ChurchOfIrelandIncludingProtestant,,
dcid:wikidataId/Q179424,1891,18055,dcid:Count_Person_Presbyterian,,
dcid:wikidataId/Q179424,1891,2006,dcid:Count_Person_WesleyanMethodist,,
dcid:wikidataId/Q179424,1891,0,dcid:Count_Person_Judaism,,
dcid:wikidataId/Q179424,1891,797,dcid:Count_Person_IrelandOtherStatedReligion,,
dcid:wikidataId/Q179424,1891,0,dcid:Count_Person_Irreligion,,
dcid:wikidataId/Q179424,1891,0,dcid:indianCensus/Count_Person_Religion_ReligionNotStated,,
dcid:wikidataId/Q184760,1891,63154,dcid:Count_Person_RomanCatholicism,,
dcid:wikidataId/Q184760,1891,11247,dcid:Count_Person_ChurchOfIrelandIncludingProtestant,,
dcid:wikidataId/Q184760,1891,10876,dcid:Count_Person_Presbyterian,,
dcid:wikidataId/Q184760,1891,489,dcid:Count_Person_WesleyanMethodist,,
dcid:wikidataId/Q184760,1891,7,dcid:Count_Person_Judaism,,
dcid:wikidataId/Q184760,1891,433,dcid:Count_Person_IrelandOtherStatedReligion,,
dcid:wikidataId/Q184760,1891,0,dcid:Count_Person_Irreligion,,
dcid:wikidataId/Q184760,1891,0,dcid:indianCensus/Count_Person_Religion_ReligionNotStated,,
dcid:country/IRL,1901,2878271,dcid:Count_Person_RomanCatholicism,,
dcid:country/IRL,1901,264264,dcid:Count_Person_ChurchOfIrelandIncludingProtestant,,
dcid:country/IRL,1901,46714,dcid:Count_Person_Presbyterian,,
dcid:country/IRL,1901,17872,dcid:Count_Person_WesleyanMethodist,,
dcid:country/IRL,1901,3006,dcid:Count_Person_Judaism,,
dcid:country/IRL,1901,11696,dcid:Count_Person_IrelandOtherStatedReligion,,
dcid:country/IRL,1901,0,dcid:Count_Person_Irreligion,,
dcid:country/IRL,1901,0,dcid:indianCensus/Count_Person_Religion_ReligionNotStated,,
dcid:wikidataId/Q181882,1901,33399,dcid:Count_Person_RomanCatholicism,,
dcid:wikidataId/Q181882,1901,3946,dcid:Count_Person_ChurchOfIrelandIncludingProtestant,,
dcid:wikidataId/Q181882,1901,164,dcid:Count_Person_Presbyterian,,
dcid:wikidataId/Q181882,1901,197,dcid:Count_Person_WesleyanMethodist,,
dcid:wikidataId/Q181882,1901,9,dcid:Count_Person_Judaism,,
dcid:wikidataId/Q181882,1901,33,dcid:Count_Person_IrelandOtherStatedReligion,,
dcid:wikidataId/Q181882,1901,0,dcid:Count_Person_Irreligion,,
dcid:wikidataId/Q181882,1901,0,dcid:indianCensus/Count_Person_Religion_ReligionNotStated,,
dcid:wikidataId/Q1761,1901,348524,dcid:Count_Person_RomanCatholicism,,
dcid:wikidataId/Q1761,1901,79337,dcid:Count_Person_ChurchOfIrelandIncludingProtestant,,
dcid:wikidataId/Q1761,1901,7659,dcid:Count_Person_Presbyterian,,
dcid:wikidataId/Q1761,1901,4664,dcid:Count_Person_WesleyanMethodist,,
dcid:wikidataId/Q1761,1901,2169,dcid:Count_Person_Judaism,,
dcid:wikidataId/Q1761,1901,5853,dcid:Count_Person_IrelandOtherStatedReligion,,
dcid:wikidataId/Q1761,1901,0,dcid:Count_Person_Irreligion,,
dcid:wikidataId/Q1761,1901,0,dcid:indianCensus/Count_Person_Religion_ReligionNotStated,,
dcid:wikidataId/Q173332,1901,54863,dcid:Count_Person_RomanCatholicism,,
dcid:wikidataId/Q173332,1901,7392,dcid:Count_Person_ChurchOfIrelandIncludingProtestant,,
dcid:wikidataId/Q173332,1901,688,dcid:Count_Person_Presbyterian,,
dcid:wikidataId/Q173332,1901,419,dcid:Count_Person_WesleyanMethodist,,
dcid:wikidataId/Q173332,1901,8,dcid:Count_Person_Judaism,,
dcid:wikidataId/Q173332,1901,196,dcid:Count_Person_IrelandOtherStatedReligion,,
dcid:wikidataId/Q173332,1901,0,dcid:Count_Person_Irreligion,,
dcid:wikidataId/Q173332,1901,0,dcid:indianCensus/Count_Person_Religion_ReligionNotStated,,
dcid:wikidataId/Q180231,1901,74830,dcid:Count_Person_RomanCatholicism,,
dcid:wikidataId/Q180231,1901,3978,dcid:Count_Person_ChurchOfIrelandIncludingProtestant,,
dcid:wikidataId/Q180231,1901,170,dcid:Count_Person_Presbyterian,,
dcid:wikidataId/Q180231,1901,114,dcid:Count_Person_WesleyanMethodist,,
dcid:wikidataId/Q180231,1901,2,dcid:Count_Person_Judaism,,
dcid:wikidataId/Q180231,1901,65,dcid:Count_Person_IrelandOtherStatedReligion,,
dcid:wikidataId/Q180231,1901,0,dcid:Count_Person_Irreligion,,
dcid:wikidataId/Q180231,1901,0,dcid:indianCensus/Count_Person_Religion_ReligionNotStated,,
dcid:wikidataId/Q55299,1901,50599,dcid:Count_Person_RomanCatholicism,,
dcid:wikidataId/Q55299,1901,5950,dcid:Count_Person_ChurchOfIrelandIncludingProtestant,,
dcid:wikidataId/Q55299,1901,295,dcid:Count_Person_Presbyterian,,
dcid:wikidataId/Q55299,1901,419,dcid:Count_Person_WesleyanMethodist,,
dcid:wikidataId/Q55299,1901,3,dcid:Count_Person_Judaism,,
dcid:wikidataId/Q55299,1901,151,dcid:Count_Person_IrelandOtherStatedReligion,,
dcid:wikidataId/Q55299,1901,0,dcid:Count_Person_Irreligion,,
dcid:wikidataId/Q55299,1901,0,dcid:indianCensus/Count_Person_Religion_ReligionNotStated,,
dcid:wikidataId/Q186220,1901,42742,dcid:Count_Person_RomanCatholicism,,
dcid:wikidataId/Q186220,1901,3403,dcid:Count_Person_ChurchOfIrelandIncludingProtestant,,
dcid:wikidataId/Q186220,1901,256,dcid:Count_Person_Presbyterian,,
dcid:wikidataId/Q186220,1901,203,dcid:Count_Person_WesleyanMethodist,,
