statvar,dcid
Amount_EconomicActivity_GrossOperatingSurplus_NAICSAccountingTaxPreparationBookkeepingAndPayrollServicesArchitecturalEngineeringAndRelatedServicesSpecializedDesignServicesManagementScientificAndTechnicalConsultingServicesScientificResearchAndDevelopmentServicesAdvertisingPublicRelationsAndRelatedServicesOtherProfessionalScientificAndTechnicalServices,Amount_EconomicActivity_GrossOperatingSurplus_NAICSMiscellaneousProfessionalScientificAndTechnicalServices
Amount_EconomicActivity_GrossOperatingSurplus_NAICSWoodProductManufacturingPaperManufacturingPrintingAndRelatedSupportActivitiesPetroleumAndCoalProductsManufacturingChemicalManufacturingPlasticsAndRubberProductsManufacturingNonmetallicMineralProductManufacturingMiscellaneousManufacturing,Amount_EconomicActivity_GrossOperatingSurplus_NAICSMixedNondurableManufacturing
