statvar,dcid
Amount_EconomicActivity_RealGDPChainTypeQuantityIndex_NAICSAccountingTaxPreparationBookkeepingAndPayrollServicesArchitecturalEngineeringAndRelatedServicesSpecializedDesignServicesManagementScientificAndTechnicalConsultingServicesScientificResearchAndDevelopmentServicesAdvertisingPublicRelationsAndRelatedServicesOtherProfessionalScientificAndTechnicalServices,Amount_EconomicActivity_RealGDPChainTypeQuantityIndex_NAICSMiscellaneousProfessionalScientificAndTechnicalServices
Amount_EconomicActivity_RealGDPChainTypeQuantityIndex_NAICSWoodProductManufacturingPaperManufacturingPrintingAndRelatedSupportActivitiesPetroleumAndCoalProductsManufacturingChemicalManufacturingPlasticsAndRubberProductsManufacturingNonmetallicMineralProductManufacturingMiscellaneousManufacturing,Amount_EconomicActivity_RealGDPChainTypeQuantityIndex_NAICSMixedNondurableManufacturing
