statvar,dcid
Amount_EconomicActivity_TaxesOnProductionAndImportsLessSubsidies_NAICSAccountingTaxPreparationBookkeepingAndPayrollServicesArchitecturalEngineeringAndRelatedServicesSpecializedDesignServicesManagementScientificAndTechnicalConsultingServicesScientificResearchAndDevelopmentServicesAdvertisingPublicRelationsAndRelatedServicesOtherProfessionalScientificAndTechnicalServices,Amount_EconomicActivity_TaxesOnProductionAndImportsLessSubsidies_NAICSMiscellaneousProfessionalScientificAndTechnicalServices
Amount_EconomicActivity_TaxesOnProductionAndImportsLessSubsidies_NAICSWoodProductManufacturingPaperManufacturingPrintingAndRelatedSupportActivitiesPetroleumAndCoalProductsManufacturingChemicalManufacturingPlasticsAndRubberProductsManufacturingNonmetallicMineralProductManufacturingMiscellaneousManufacturing,Amount_EconomicActivity_TaxesOnProductionAndImportsLessSubsidies_NAICSMixedNondurableManufacturing
