statvar,dcid
Amount_EconomicActivity_TaxesOnProductionAndImports_NAICSAccountingTaxPreparationBookkeepingAndPayrollServicesArchitecturalEngineeringAndRelatedServicesSpecializedDesignServicesManagementScientificAndTechnicalConsultingServicesScientificResearchAndDevelopmentServicesAdvertisingPublicRelationsAndRelatedServicesOtherProfessionalScientificAndTechnicalServices,Amount_EconomicActivity_TaxesOnProductionAndImports_NAICSMiscellaneousProfessionalScientificAndTechnicalServices
Amount_EconomicActivity_TaxesOnProductionAndImports_NAICSWoodProductManufacturingPaperManufacturingPrintingAndRelatedSupportActivitiesPetroleumAndCoalProductsManufacturingChemicalManufacturingPlasticsAndRubberProductsManufacturingNonmetallicMineralProductManufacturingMiscellaneousManufacturing,Amount_EconomicActivity_TaxesOnProductionAndImports_NAICSMixedNondurableManufacturing
