statvar,dcid
RealValue_Amount_EconomicActivity_NAICSAccountingTaxPreparationBookkeepingAndPayrollServicesArchitecturalEngineeringAndRelatedServicesSpecializedDesignServicesManagementScientificAndTechnicalConsultingServicesScientificResearchAndDevelopmentServicesAdvertisingPublicRelationsAndRelatedServicesOtherProfessionalScientificAndTechnicalServices,RealValue_Amount_EconomicActivity_NAICSMiscellaneousProfessionalScientificAndTechnicalServices
RealValue_Amount_EconomicActivity_NAICSWoodProductManufacturingPaperManufacturingPrintingAndRelatedSupportActivitiesPetroleumAndCoalProductsManufacturingChemicalManufacturingPlasticsAndRubberProductsManufacturingNonmetallicMineralProductManufacturingMiscellaneousManufacturing,RealValue_Amount_EconomicActivity_NAICSMixedNondurableManufacturing
