statvar,dcid
RealValue_GrowthRate_GrossDomesticProduction_EconomicActivity_NAICSAccountingTaxPreparationBookkeepingAndPayrollServicesArchitecturalEngineeringAndRelatedServicesSpecializedDesignServicesManagementScientificAndTechnicalConsultingServicesScientificResearchAndDevelopmentServicesAdvertisingPublicRelationsAndRelatedServicesOtherProfessionalScientificAndTechnicalServices,RealValue_GrowthRate_GrossDomesticProduction_EconomicActivity_NAICSMiscellaneousProfessionalScientificAndTechnicalServices
RealValue_GrowthRate_GrossDomesticProduction_EconomicActivity_NAICSWoodProductManufacturingPaperManufacturingPrintingAndRelatedSupportActivitiesPetroleumAndCoalProductsManufacturingChemicalManufacturingPlasticsAndRubberProductsManufacturingNonmetallicMineralProductManufacturingMiscellaneousManufacturing,RealValue_GrowthRate_GrossDomesticProduction_EconomicActivity_NAICSMixedNondurableManufacturing
