statvar,dcid
Amount_EconomicActivity_CompensationOfEmployees_NAICSAccountingTaxPreparationBookkeepingAndPayrollServicesArchitecturalEngineeringAndRelatedServicesSpecializedDesignServicesManagementScientificAndTechnicalConsultingServicesScientificResearchAndDevelopmentServicesAdvertisingPublicRelationsAndRelatedServicesOtherProfessionalScientificAndTechnicalServices,Amount_EconomicActivity_CompensationOfEmployees_NAICSMiscellaneousProfessionalScientificAndTechnicalServices
Amount_EconomicActivity_CompensationOfEmployees_NAICSWoodProductManufacturingPaperManufacturingPrintingAndRelatedSupportActivitiesPetroleumAndCoalProductsManufacturingChemicalManufacturingPlasticsAndRubberProductsManufacturingNonmetallicMineralProductManufacturingMiscellaneousManufacturing,Amount_EconomicActivity_CompensationOfEmployees_NAICSMixedNondurableManufacturing
