DATAFLOW,LAST UPDATE,freq,indic_de,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,HU,2023,78.6,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,HU,2024,79.2,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IE,1960,98.7,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IE,1961,98.7,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IE,1962,98.8,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IE,1963,98.9,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IE,1964,98.8,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IE,1965,98.9,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IE,1966,99.3,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IE,1967,99.2,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IE,1968,99.1,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IE,1969,99.2,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IE,1970,99.2,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IE,1971,99.2,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IE,1972,99.1,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IE,1973,99.2,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IE,1974,99.3,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IE,1975,99.3,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IE,1976,99.1,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IE,1977,98.9,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IE,1978,99.0,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IE,1979,99.1,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IE,1980,99.1,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IE,1981,99.1,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IE,1982,99.1,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IE,1983,99.2,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IE,1984,99.2,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IE,1985,99.2,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IE,1986,99.2,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IE,1987,99.2,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IE,1988,99.1,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IE,1989,99.3,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IE,1990,99.3,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IE,1991,99.4,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IE,1992,99.2,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IE,1993,99.3,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IE,1994,99.2,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IE,1995,99.4,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IE,1996,99.4,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IE,2005,93.9,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IE,2006,93.8,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IE,2007,93.7,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IE,2009,93.1,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IE,2010,93.7,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IE,2011,93.3,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IE,2013,93.4,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IE,2014,93.4,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IE,2015,93.1,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IE,2016,91.5,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IS,1960,94.0,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IS,1961,92.7,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IS,1962,92.6,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IS,1963,92.7,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IS,1964,93.1,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IS,1965,92.7,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IS,1966,92.1,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IS,1967,91.7,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IS,1968,93.2,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IS,1969,91.2,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IS,1970,90.9,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IS,1971,89.4,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IS,1972,89.5,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IS,1973,88.5,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IS,1974,86.7,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IS,1975,88.2,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IS,1976,87.8,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IS,1977,86.2,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IS,1978,86.2,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IS,1979,85.9,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IS,1980,84.9,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IS,1981,84.7,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IS,1982,84.3,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IS,1983,85.2,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IS,1984,82.8,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IS,1985,86.4,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IS,1986,83.9,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IS,1987,84.0,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IS,1988,85.7,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IS,1989,83.9,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IS,1990,81.3,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IS,1991,83.8,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IS,1992,84.3,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IS,1993,84.0,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IS,1994,82.4,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IS,1995,83.5,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IS,1996,82.4,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IS,1997,81.4,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IS,1998,82.9,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IS,1999,82.4,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IS,2000,82.7,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IS,2001,83.0,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IS,2002,83.4,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IS,2003,84.7,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IS,2004,81.4,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IS,2005,82.3,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IS,2006,83.2,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IS,2007,83.0,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IS,2010,78.2,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IS,2011,80.3,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IS,2012,81.9,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IS,2013,79.8,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IS,2014,81.5,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IS,2015,80.4,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IS,2016,79.3,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IS,2017,80.8,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IS,2018,78.2,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IS,2019,69.0,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IS,2020,73.3,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IT,1960,98.9,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IT,1961,98.8,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IT,1962,99.0,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IT,1963,99.0,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IT,1964,98.9,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IT,1965,99.0,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IT,1966,98.9,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IT,1967,99.0,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IT,1968,98.9,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IT,1969,99.0,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IT,1970,99.0,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IT,1971,98.6,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IT,1972,97.6,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IT,1973,97.6,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IT,1974,97.7,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IT,1975,98.1,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IT,1976,98.0,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IT,1977,98.2,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IT,1978,97.9,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IT,1979,97.9,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IT,1980,97.8,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IT,1981,98.0,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IT,1982,97.9,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IT,1983,97.8,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IT,1984,97.9,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IT,1985,97.9,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IT,1986,97.8,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IT,1987,97.6,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IT,1988,96.9,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IT,1989,96.6,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IT,1990,96.7,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IT,1991,96.4,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IT,1992,96.2,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IT,1993,96.3,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IT,1994,96.0,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IT,1995,95.7,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IT,1996,95.6,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IT,1998,95.2,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IT,1999,94.9,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IT,2000,94.6,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IT,2001,94.4,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IT,2002,93.7,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IT,2003,93.4,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IT,2004,92.8,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IT,2005,92.6,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IT,2006,92.2,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IT,2007,92.1,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IT,2008,91.6,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IT,2009,91.4,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IT,2010,91.2,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IT,2011,90.9,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IT,2013,90.4,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IT,2014,89.9,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IT,2015,89.5,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IT,2016,88.8,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IT,2017,87.5,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IT,2018,87.6,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IT,2019,87.0,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IT,2020,81.8,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IT,2021,86.4,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IT,2022,85.3,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IT,2023,84.3,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,IT,2024,83.9,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LI,2000,75.4,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LI,2001,76.4,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LI,2002,79.8,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LI,2003,78.5,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LI,2004,81.1,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LI,2005,80.9,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LI,2006,78.8,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LI,2011,81.6,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LI,2012,85.9,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LT,1995,82.3,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LT,1996,81.5,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LT,1997,81.7,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LT,1998,81.0,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LT,1999,80.5,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LT,2000,79.7,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LT,2001,79.9,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LT,2002,79.7,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LT,2003,80.2,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LT,2004,79.2,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LT,2005,79.1,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LT,2006,78.3,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LT,2007,77.6,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LT,2008,78.1,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LT,2009,79.7,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LT,2010,80.0,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LT,2011,78.8,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LT,2012,79.4,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LT,2013,78.7,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LT,2014,78.1,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LT,2015,78.4,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LT,2016,77.0,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LT,2017,76.1,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LT,2018,75.3,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LT,2019,74.2,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LT,2020,74.0,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LT,2021,74.8,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LT,2022,76.5,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LT,2023,76.3,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LT,2024,76.1,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LU,1960,94.3,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LU,1961,94.0,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LU,1962,92.9,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LU,1963,92.9,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LU,1964,94.0,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LU,1965,93.1,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LU,1966,93.6,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LU,1967,92.6,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LU,1968,93.0,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LU,1969,92.2,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LU,1970,92.3,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LU,1971,92.6,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LU,1972,91.1,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LU,1973,92.1,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LU,1974,92.5,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LU,1975,89.6,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LU,1976,90.0,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LU,1977,89.6,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LU,1978,88.2,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LU,1979,87.4,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LU,1980,87.9,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LU,1981,87.3,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LU,1982,85.6,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LU,1983,85.5,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LU,1984,85.8,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LU,1985,85.0,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LU,1986,82.2,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LU,1987,83.5,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LU,1988,82.6,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LU,1989,81.6,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LU,1990,81.7,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LU,1991,79.4,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LU,1992,80.5,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LU,1993,80.6,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LU,1994,81.0,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LU,1995,80.2,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LU,1996,81.4,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LU,1997,78.8,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LU,1998,77.0,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LU,1999,76.8,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LU,2000,76.7,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LU,2001,74.2,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LU,2002,76.6,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LU,2003,75.9,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LU,2004,76.3,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LU,2005,76.7,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LU,2006,75.7,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LU,2007,75.7,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LU,2008,76.9,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LU,2009,75.3,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LU,2010,78.5,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,FMAR1PC,LU,2011,78.9,,
